,all_loss_values,all_test_loss_values
0,68.50062,38.916126
1,68.438416,38.88254
2,68.373665,38.824657
3,68.30584,38.784187
4,68.234695,38.743702
5,68.16009,38.693756
6,68.081795,38.63711
7,67.9997,38.57882
8,67.91361,38.52239
9,67.82331,38.466366
10,67.728645,38.40725
11,67.629456,38.342033
12,67.52561,38.270832
13,67.416954,38.19601
14,67.30338,38.120186
15,67.18461,38.043842
16,67.0604,37.965775
17,66.93075,37.883484
18,66.795425,37.795147
19,66.654274,37.7011
20,66.50718,37.602863
21,66.35404,37.5024
22,66.19464,37.40017
23,66.028984,37.295044
24,65.856964,37.185104
25,65.67831,37.06908
26,65.49284,36.94741
27,65.30042,36.82177
28,65.101166,36.69314
29,64.89502,36.561367
30,64.6818,36.425262
31,64.46159,36.283455
32,64.23412,36.135883
33,63.999397,35.98372
34,63.757164,35.827904
35,63.507755,35.66883
36,63.25067,35.505325
37,62.986168,35.33618
38,62.71419,35.16166
39,62.43479,34.982822
40,62.14807,34.800488
41,61.854046,34.61451
42,61.552418,34.424255
43,61.243153,34.228954
44,60.926315,34.029057
45,60.6019,33.825424
46,60.26989,33.61839
47,59.930557,33.407475
48,59.584282,33.191795
49,59.23078,32.97101
50,58.869648,32.746216
51,58.501205,32.51853
52,58.12547,32.287514
53,57.74238,32.05246
54,57.351875,31.81309
55,56.954548,31.569948
56,56.550476,31.324018
57,56.139675,31.075415
58,55.721928,30.82349
59,55.297806,30.568056
60,54.866905,30.308464
61,54.430172,30.04653
62,53.986717,29.781883
63,53.536922,29.51341
64,53.081303,29.241316
65,52.620106,28.967384
66,52.153706,28.691843
67,51.68158,28.413424
68,51.203907,28.131222
69,50.721355,27.846846
70,50.234573,27.561712
71,49.74251,27.275671
72,49.24569,26.986696
73,48.744125,26.695177
74,48.238483,26.40204
75,47.72865,26.108217
76,47.214954,25.813026
77,46.69751,25.515352
78,46.175602,25.215734
79,45.650745,24.915323
80,45.12375,24.614094
81,44.594677,24.312624
82,44.063118,24.01065
83,43.528206,23.707846
84,42.991272,23.404058
85,42.453697,23.10011
86,41.914783,22.79719
87,41.3743,22.494747
88,40.832134,22.191307
89,40.28888,21.886812
90,39.745026,21.58288
91,39.200924,21.27992
92,38.65639,20.977055
93,38.111576,20.673729
94,37.567394,20.370983
95,37.023815,20.069983
96,36.481552,19.770891
97,35.94076,19.472324
98,35.400444,19.174131
99,34.861557,18.876562
100,34.324825,18.58102
101,33.79048,18.287844
102,33.25804,17.996172
103,32.72803,17.70595
104,32.200817,17.41707
105,31.676617,17.129223
106,31.155165,16.843283
107,30.636932,16.560223
108,30.122091,16.279898
109,29.610779,16.001245
110,29.10366,15.724914
111,28.600527,15.451566
112,28.102112,15.180246
113,27.608284,14.911295
114,27.119074,14.645001
115,26.634161,14.382642
116,26.153837,14.123562
117,25.678726,13.867758
118,25.208885,13.6153965
119,24.744509,13.366617
120,24.285894,13.121153
121,23.832754,12.879049
122,23.384895,12.640392
123,22.942596,12.405281
124,22.50573,12.173688
125,22.075037,11.945856
126,21.650604,11.721573
127,21.232233,11.500321
128,20.819763,11.282667
129,20.413692,11.069256
130,20.01413,10.860569
131,19.620905,10.655886
132,19.234407,10.45534
133,18.854586,10.259455
134,18.481335,10.067738
135,18.114893,9.879577
136,17.755512,9.695404
137,17.403557,9.515623
138,17.058727,9.340586
139,16.7199,9.169519
140,16.38787,9.001802
141,16.063055,8.838256
142,15.745503,8.679075
143,15.435258,8.523673
144,15.132549,8.371347
145,14.837196,8.223002
146,14.548381,8.079652
147,14.266211,7.9410653
148,13.991266,7.8064737
149,13.723443,7.675487
150,13.4627285,7.548446
151,13.209256,7.425345
152,12.962882,7.3055296
153,12.723157,7.188997
154,12.490187,7.0766544
155,12.263943,6.9688463
156,12.044233,6.864462
157,11.831149,6.7630634
158,11.624612,6.6655383
159,11.424508,6.5719466
160,11.230806,6.4814453
161,11.043315,6.393763
162,10.861732,6.309613
163,10.68601,6.2292414
164,10.516172,6.151665
165,10.35214,6.076604
166,10.193864,6.0047336
167,10.041092,5.93612
168,9.893644,5.8701468
169,9.751472,5.8068357
170,9.614448,5.746494
171,9.482532,5.6886845
172,9.355508,5.6326895
173,9.233284,5.5790195
174,9.115635,5.5282474
175,9.002438,5.4801154
176,8.893538,5.433927
177,8.788864,5.389858
178,8.688295,5.3479567
179,8.591764,5.307874
180,8.499052,5.26937
181,8.410011,5.2328987
182,8.324544,5.1984754
183,8.242474,5.1654816
184,8.163705,5.1338787
185,8.088051,5.103819
186,8.015375,5.0751247
187,7.9456725,5.047643
188,7.8787603,5.021489
189,7.8145275,4.9967594
190,7.7528486,4.973208
191,7.693611,4.9507623
192,7.636739,4.9293942
193,7.5820546,4.9087806
194,7.529581,4.889134
195,7.4791274,4.870443
196,7.4306197,4.852512
197,7.3840146,4.835586
198,7.3391514,4.81939
199,7.2960005,4.803535
200,7.2545347,4.788326
201,7.2147274,4.7738013
202,7.1764402,4.759837
203,7.1396093,4.746481
204,7.104148,4.733712
205,7.069912,4.72144
206,7.0367947,4.709536
207,7.0047107,4.69803
208,6.9736915,4.686973
209,6.943715,4.6763167
210,6.914656,4.666022
211,6.8865666,4.655998
212,6.8592095,4.646207
213,6.8326178,4.636697
214,6.806751,4.6274962
215,6.7814813,4.618463
216,6.756877,4.6095614
217,6.7328672,4.6008
218,6.709365,4.5921645
219,6.686339,4.583699
220,6.663876,4.575404
221,6.641904,4.5671377
222,6.6203423,4.5587316
223,6.5991755,4.5504546
224,6.578458,4.54231
225,6.558188,4.5341697
