,all_loss_values,all_test_loss_values
0,67.59122,72.15303
1,67.560425,72.11936
2,67.52744,72.082886
3,67.49178,72.043365
4,67.453255,72.00066
5,67.411705,71.954605
6,67.36701,71.90509
7,67.31904,71.85198
8,67.267654,71.7952
9,67.212776,71.73461
10,67.15427,71.670135
11,67.09202,71.60162
12,67.025894,71.52896
13,66.95575,71.452034
14,66.88146,71.37077
15,66.802895,71.28508
16,66.71993,71.19487
17,66.63246,71.10009
18,66.540375,71.00063
19,66.44352,70.89634
20,66.34177,70.78711
21,66.23498,70.672775
22,66.12303,70.55322
23,66.00588,70.42834
24,65.88347,70.29807
25,65.75577,70.16244
26,65.62282,70.02136
27,65.48465,69.87485
28,65.341354,69.72294
29,65.19307,69.56583
30,65.03992,69.40357
31,64.88208,69.23633
32,64.71967,69.06439
33,64.552795,68.88785
34,64.38153,68.706696
35,64.20593,68.52106
36,64.02606,68.33108
37,63.84196,68.13674
38,63.653687,67.93809
39,63.461292,67.73505
40,63.264793,67.52759
41,63.064255,67.3158
42,62.85973,67.09959
43,62.651237,66.87892
44,62.43883,66.65403
45,62.222534,66.42491
46,62.00245,66.19168
47,61.77863,65.9546
48,61.551193,65.71375
49,61.320305,65.4694
50,61.086163,65.22168
51,60.84897,64.97088
52,60.608997,64.717545
53,60.366547,64.461975
54,60.121967,64.204666
55,59.875637,63.946095
56,59.627987,63.686558
57,59.3794,63.42629
58,59.130295,63.16544
59,58.881012,62.904293
60,58.631893,62.642998
61,58.38318,62.381897
62,58.13504,62.12126
63,57.88759,61.861286
64,57.64085,61.602226
65,57.39491,61.344246
66,57.14977,61.087563
67,56.905525,60.832546
68,56.662308,60.579437
69,56.420216,60.328514
70,56.179375,60.08003
71,55.939854,59.833893
72,55.701748,59.590115
73,55.465076,59.34846
74,55.229897,59.10878
75,54.996296,58.870968
76,54.76442,58.63495
77,54.534454,58.400833
78,54.30666,58.168617
79,54.081257,57.938496
80,53.858444,57.710464
81,53.63834,57.48472
82,53.420937,57.261192
83,53.206135,57.039936
84,52.993767,56.821014
85,52.783623,56.60408
86,52.575474,56.389484
87,52.369045,56.17642
88,52.16403,55.965256
89,51.96015,55.75524
90,51.75717,55.546413
91,51.55497,55.338818
92,51.353497,55.13191
93,51.152805,54.926464
94,50.952965,54.72176
95,50.754097,54.51846
96,50.556324,54.316185
97,50.359734,54.11524
98,50.16443,53.915394
99,49.97047,53.71684
100,49.777916,53.519444
101,49.58678,53.3231
102,49.39707,53.128124
103,49.208767,52.93374
104,49.021828,52.74114
105,48.836205,52.548218
106,48.65185,52.357742
107,48.46869,52.166466
108,48.2867,51.976997
109,48.105858,51.788708
110,47.92611,51.60025
111,47.74747,51.41395
112,47.56993,51.228085
113,47.3935,51.042835
114,47.218178,50.859753
115,47.043995,50.67689
116,46.870953,50.4952
117,46.699062,50.315514
118,46.52833,50.13606
119,46.35876,49.95805
120,46.190342,49.781574
121,46.02306,49.605762
122,45.85691,49.431343
123,45.691868,49.257812
124,45.52791,49.085503
125,45.36502,48.914253
126,45.20319,48.743584
127,45.042408,48.574657
128,44.88265,48.406223
129,44.72392,48.238613
130,44.566216,48.07275
131,44.409527,47.907177
132,44.253853,47.742847
133,44.0992,47.579754
134,43.94555,47.41729
135,43.792904,47.256092
136,43.641243,47.095554
137,43.490562,46.936367
138,43.340855,46.777782
139,43.192097,46.620064
140,43.044277,46.463734
141,42.8974,46.307587
142,42.751442,46.152775
143,42.606384,45.998665
144,42.462242,45.845207
145,42.318985,45.692764
146,42.176617,45.540794
147,42.035126,45.39003
148,41.894505,45.23945
149,41.75474,45.09023
150,41.61584,44.94148
151,41.47778,44.79359
152,41.34056,44.64679
153,41.204163,44.500576
154,41.068596,44.355602
155,40.933838,44.211098
156,40.79989,44.06807
157,40.66673,43.92526
158,40.53436,43.78402
159,40.40277,43.64307
160,40.271942,43.503517
161,40.14187,43.36427
162,40.01255,43.22646
163,39.883965,43.088818
164,39.756104,42.95258
165,39.628952,42.81646
166,39.50251,42.681767
167,39.376755,42.546978
168,39.25168,42.413803
169,39.127277,42.280277
170,39.00352,42.148506
171,38.88042,42.016186
172,38.757954,41.88573
173,38.636105,41.75459
174,38.514874,41.62522
175,38.39424,41.49542
176,38.27421,41.366932
177,38.15476,41.238533
178,38.035892,41.11089
179,37.9176,40.983887
180,37.79987,40.857094
181,37.6827,40.731377
182,37.56609,40.605553
183,37.450027,40.481018
184,37.334515,40.356243
185,37.21954,40.23286
186,37.10511,40.109215
187,36.99121,39.98696
188,36.877834,39.86445
189,36.76498,39.74334
190,36.65265,39.621902
191,36.540833,39.501945
192,36.42953,39.381523
193,36.31873,39.262745
194,36.20844,39.14328
195,36.09865,39.025703
196,35.989365,38.90721
197,35.880573,38.79077
198,35.772278,38.673367
199,35.66447,38.55787
200,35.55715,38.44176
201,35.450317,38.326992
202,35.343964,38.2123
203,35.238083,38.098198
204,35.132675,37.98488
205,35.027737,37.871494
206,34.923267,37.75941
207,34.819256,37.646847
208,34.715702,37.53586
209,34.61261,37.424206
210,34.509968,37.31417
211,34.407776,37.203556
212,34.306026,37.094364
213,34.204723,36.98486
214,34.103855,36.87646
215,34.00342,36.76808
216,33.903423,36.660454
217,33.803856,36.553165
218,33.70471,36.44632
219,33.605988,36.34007
220,33.507687,36.233994
221,33.409798,36.128754
222,33.312332,36.023426
223,33.215267,35.919178
224,33.11861,35.81457
225,33.022366,35.711327
226,32.926514,35.607418
227,32.831066,35.505184
228,32.736015,35.40197
229,32.641354,35.30076
230,32.547085,35.198322
231,32.4532,35.09797
232,32.3597,34.996536
