,all_loss_values,all_test_loss_values
0,79.78655,65.63164
1,79.70597,65.552246
2,79.61828,65.46595
3,79.52215,65.372406
4,79.41709,65.271385
5,79.302734,65.16261
6,79.17877,65.04587
7,79.04493,64.92095
8,78.900925,64.78777
9,78.74647,64.646194
10,78.58136,64.49605
11,78.4054,64.33706
12,78.21849,64.16901
13,78.02057,63.99165
14,77.811615,63.80489
15,77.59168,63.6088
16,77.360825,63.403355
17,77.119156,63.188404
18,76.8668,62.963867
19,76.60394,62.730103
20,76.33084,62.48742
21,76.04777,62.2362
22,75.754974,61.977253
23,75.45281,61.71098
24,75.14159,61.437183
25,74.82163,61.156048
26,74.49328,60.868263
27,74.15691,60.574146
28,73.81302,60.273624
29,73.4621,59.96657
30,73.10477,59.65307
31,72.741554,59.333828
32,72.37305,59.009335
33,71.99979,58.679657
34,71.622284,58.34572
35,71.241066,58.008564
36,70.856606,57.6687
37,70.46934,57.325603
38,70.07967,56.980328
39,69.68791,56.634335
40,69.29429,56.287052
41,68.89897,55.938995
42,68.5021,55.59145
43,68.10384,55.243904
44,67.70443,54.89653
45,67.30411,54.55009
46,66.90312,54.20323
47,66.50177,53.856754
48,66.10039,53.510166
49,65.69933,53.16198
50,65.298996,52.813572
51,64.89972,52.464275
52,64.5018,52.117344
53,64.1055,51.771194
54,63.711052,51.427643
55,63.318638,51.087418
56,62.928497,50.748802
57,62.540844,50.413773
58,62.15597,50.080738
59,61.774113,49.750755
60,61.395493,49.424114
61,61.02035,49.09981
62,60.64891,48.779655
63,60.281307,48.46265
64,59.917652,48.149853
65,59.558037,47.842216
66,59.202496,47.537487
67,58.85105,47.237167
68,58.503727,46.940136
69,58.160507,46.64703
70,57.82142,46.358322
71,57.486435,46.07155
72,57.155552,45.788864
73,56.828735,45.508144
74,56.50594,45.23034
75,56.187126,44.956352
76,55.872257,44.684155
77,55.561287,44.417496
78,55.254135,44.153156
79,54.950756,43.89289
80,54.6511,43.63524
81,54.355156,43.37961
82,54.062862,43.127335
83,53.774185,42.87648
84,53.489056,42.63006
85,53.207428,42.385437
86,52.92923,42.144894
87,52.65441,41.90628
88,52.38291,41.67001
89,52.114655,41.437447
90,51.849586,41.20634
91,51.587646,40.979584
92,51.32877,40.753036
93,51.0729,40.530144
94,50.81997,40.307808
95,50.569923,40.088223
