,all_loss_values,all_test_loss_values
0,79.78655,85.78885
1,79.724396,85.6822
2,79.6594,85.64735
3,79.591,85.5964
4,79.51903,85.512825
5,79.4433,85.411835
6,79.36364,85.31041
7,79.279884,85.22159
8,79.191795,85.14043
9,79.099304,85.05332
10,79.00209,84.94867
11,78.89985,84.82656
12,78.79261,84.69415
13,78.680115,84.561516
14,78.56216,84.43371
15,78.43848,84.30635
16,78.30913,84.170555
17,78.1737,84.01937
18,78.03253,83.85321
19,77.88535,83.67832
20,77.731316,83.50231
21,77.57088,83.3274
22,77.403564,83.14575
23,77.2291,82.94968
24,77.04759,82.73808
25,76.85896,82.5153
26,76.66264,82.288925
27,76.45867,82.05908
28,76.24696,81.82241
29,76.02742,81.57406
30,75.79999,81.31385
31,75.56364,81.04022
32,75.31817,80.75689
33,75.063965,80.46862
34,74.800835,80.17508
35,74.52916,79.87151
36,74.24894,79.553314
37,73.95901,79.22111
38,73.65858,78.88011
39,73.349174,78.535645
40,73.03109,78.1817
41,72.70364,77.81636
42,72.36688,77.43914
43,72.02153,77.05416
44,71.66657,76.66267
45,71.30262,76.26175
46,70.929184,75.849304
47,70.54765,75.42457
48,70.15656,74.99079
49,69.75678,74.549286
50,69.347115,74.098694
51,68.928925,73.63809
52,68.50198,73.16865
53,68.06592,72.69144
54,67.62018,72.210106
55,67.16597,71.722855
56,66.701546,71.22544
57,66.2265,70.71694
58,65.74335,70.20127
59,65.25154,69.68107
60,64.752655,69.1539
61,64.24794,68.61571
62,63.736897,68.06886
63,63.21852,67.517654
64,62.69283,66.961754
65,62.161232,66.395775
66,61.621426,65.81915
67,61.074635,65.238495
68,60.522274,64.65713
69,59.964447,64.068054
70,59.401466,63.4647
71,58.83199,62.85659
72,58.257687,62.25013
73,57.6782,61.636734
74,57.09268,61.00993
75,56.500286,60.3775
76,55.90158,59.746483
77,55.29868,59.113674
78,54.691917,58.47208
79,54.082,57.822468
80,53.46833,57.17128
81,52.851276,56.516773
82,52.232307,55.85747
83,51.610935,55.198902
84,50.98894,54.541706
85,50.36662,53.876766
86,49.74176,53.201553
87,49.115177,52.525764
88,48.48757,51.856884
89,47.85861,51.186825
90,47.226692,50.509842
91,46.59324,49.82911
92,45.959644,49.150723
93,45.326805,48.474808
94,44.694897,47.800453
95,44.06211,47.124813
96,43.430176,46.447655
97,42.800407,45.77064
98,42.1714,45.095154
99,41.544582,44.420803
100,40.920612,43.747574
101,40.297592,43.079826
102,39.675335,42.415035
103,39.057278,41.74684
104,38.443035,41.08277
105,37.833294,40.42791
106,37.22771,39.774265
107,36.626026,39.11832
108,36.027676,38.46376
109,35.432827,37.81574
110,34.843506,37.171543
111,34.260044,36.529575
112,33.68186,35.89146
113,33.108845,35.25944
114,32.541252,34.630215
115,31.979048,34.00456
116,31.42299,33.3862
117,30.873653,32.77206
118,30.330574,32.16006
119,29.793568,31.557014
120,29.263672,30.960457
121,28.74057,30.363396
122,28.224064,29.772316
123,27.713947,29.189205
124,27.210876,28.61346
125,26.715034,28.046446
126,26.226707,27.483324
127,25.746471,26.924263
128,25.273588,26.372002
129,24.80855,25.82944
130,24.351334,25.294283
131,23.901651,24.763477
132,23.45834,24.23726
133,23.022877,23.721659
134,22.59568,23.213308
135,22.176289,22.711489
136,21.764576,22.21882
137,21.361073,21.729977
138,20.965368,21.250149
139,20.577814,20.780783
140,20.198174,20.317333
141,19.826515,19.862556
142,19.46249,19.415949
143,19.106457,18.974512
144,18.758259,18.543325
145,18.417318,18.120865
146,18.084028,17.705412
147,17.758656,17.298725
148,17.440779,16.900167
149,17.129963,16.508158
150,16.825788,16.123672
151,16.529188,15.74879
152,16.239815,15.38125
153,15.957803,15.019665
154,15.682581,14.667456
155,15.414913,14.323309
156,15.15448,13.984869
157,14.900067,13.654927
158,14.651951,13.332148
159,14.411074,13.016841
160,14.177437,12.710327
161,13.95079,12.412878
162,13.730099,12.121509
163,13.515517,11.83777
164,13.307352,11.560938
165,13.105473,11.290545
166,12.909831,11.027655
167,12.720071,10.772493
168,12.535474,10.524117
169,12.356301,10.28153
170,12.183364,10.046042
171,12.015458,9.816489
172,11.851931,9.59342
173,11.692722,9.378383
174,11.538818,9.170376
175,11.390151,8.9676895
176,11.24667,8.771601
177,11.106306,8.580962
178,10.969519,8.395093
179,10.8376875,8.215672
180,10.709282,8.041637
181,10.585549,7.873037
182,10.46542,7.710749
183,10.350015,7.5532603
184,10.238446,7.3998027
185,10.130288,7.2492013
186,10.025659,7.103715
187,9.924524,6.9628205
188,9.827152,6.8260093
189,9.73221,6.693633
190,9.639697,6.565943
191,9.549514,6.441984
192,9.462681,6.321096
193,9.378953,6.2054787
194,9.298775,6.093416
195,9.221173,5.9849315
196,9.14623,5.8798976
197,9.073732,5.778591
198,9.004069,5.681164
199,8.936812,5.587541
200,8.871824,5.498081
201,8.809037,5.412358
202,8.748381,5.328396
203,8.687728,5.2459126
204,8.628316,5.16545
205,8.571346,5.0890746
206,8.516494,5.016203
207,8.463463,4.9459023
208,8.412531,4.879418
209,8.364046,4.816635
210,8.317582,4.755261
211,8.272788,4.6939044
212,8.227735,4.635182
213,8.183811,4.580387
214,8.141563,4.528956
215,8.100568,4.4785695
216,8.061339,4.4281764
217,8.023789,4.3793826
218,7.987102,4.33236
219,7.951908,4.2869444
220,7.9170265,4.243997
221,7.882149,4.2033715
222,7.847894,4.1644955
223,7.814137,4.126081
224,7.781239,4.0881653
