,all_loss_values,all_test_loss_values
0,68.440155,67.84003
1,68.371376,67.75664
2,68.29642,67.665054
3,68.21409,67.56492
4,68.12393,67.45589
5,68.0256,67.33755
6,67.91877,67.2094
7,67.803154,67.07109
8,67.67847,66.92244
9,67.54447,66.76321
10,67.40097,66.59314
11,67.24781,66.41203
12,67.08487,66.21971
13,66.91204,66.01618
14,66.72926,65.801445
15,66.53653,65.57546
16,66.33381,65.33821
17,66.12114,65.089745
18,65.89853,64.83019
19,65.666046,64.559845
20,65.423836,64.27891
21,65.172104,63.987743
22,64.91112,63.686836
23,64.64116,63.376446
24,64.3625,63.056824
25,64.075455,62.728203
26,63.78031,62.3909
27,63.47739,62.045204
28,63.167023,61.691437
29,62.849567,61.33018
30,62.525444,60.9619
31,62.195095,60.587086
32,61.858955,60.20648
33,61.51747,59.82014
34,61.171066,59.42854
35,60.820164,59.032406
36,60.465164,58.632023
37,60.106453,58.228302
38,59.7444,57.821648
39,59.37939,57.41231
40,59.01181,57.000584
41,58.64205,56.58661
42,58.270473,56.171272
43,57.89743,55.75507
44,57.52319,55.33838
45,57.14793,54.921215
46,56.771736,54.50336
47,56.39475,54.0854
48,56.017124,53.66738
49,55.639107,53.249107
50,55.261,52.83047
51,54.88314,52.41182
52,54.505882,51.99411
53,54.12954,51.577297
54,53.75445,51.161625
55,53.380955,50.747837
56,53.009415,50.33682
57,52.640175,49.928436
58,52.2735,49.52203
59,51.90962,49.11868
60,51.548706,48.71851
61,51.190933,48.32101
62,50.836468,47.927677
63,50.485455,47.53818
64,50.137997,47.15222
65,49.79413,46.77102
66,49.453854,46.394417
67,49.117165,46.022358
68,48.784046,45.654953
69,48.454506,45.291824
70,48.128555,44.933277
71,47.806217,44.579586
72,47.487514,44.23003
73,47.172462,43.885525
74,46.861046,43.545242
75,46.553265,43.21022
76,46.249123,42.878628
77,45.94861,42.55145
78,45.651737,42.22901
79,45.358517,41.91117
80,45.06892,41.59847
81,44.78295,41.289673
82,44.500572,40.98508
83,44.221725,40.68431
84,43.946392,40.386703
85,43.674496,40.094368
86,43.405994,39.80537
87,43.140835,39.520947
88,42.878952,39.24075
89,42.62029,38.96318
90,42.364773,38.691174
91,42.11234,38.42083
92,41.862926,38.15496
93,41.61647,37.891434
94,41.37293,37.63096
95,41.132233,37.374382
96,40.89436,37.120213
97,40.659245,36.86932
98,40.426853,36.622486
99,40.197132,36.376217
100,39.97004,36.13657
101,39.74551,35.8978
102,39.523525,35.661785
103,39.30403,35.42847
104,39.086983,35.19971
105,38.87236,34.97063
106,38.660095,34.744255
107,38.45015,34.52307
108,38.24247,34.30201
109,38.03704,34.083008
110,37.83381,33.86981
111,37.632736,33.657196
112,37.433765,33.447975
113,37.236874,33.241215
114,37.042027,33.037876
115,36.849186,32.835667
116,36.658318,32.63573
117,36.46939,32.43778
118,36.282364,32.242916
119,36.097218,32.048737
120,35.91392,31.857151
121,35.73243,31.669537
122,35.552723,31.481464
123,35.374767,31.296436
124,35.198544,31.113949
125,35.02401,30.932121
126,34.85113,30.751495
127,34.679897,30.575
128,34.51028,30.397785
129,34.342243,30.224028
130,34.17576,30.051594
131,34.010803,29.881056
132,33.84735,29.710947
133,33.685387,29.544107
134,33.524868,29.3767
135,33.365788,29.212772
136,33.20812,29.048805
137,33.051826,28.888401
138,32.896908,28.727804
139,32.743317,28.569677
140,32.591057,28.412914
141,32.440086,28.256037
142,32.290394,28.102669
143,32.141964,27.948732
144,31.994766,27.79768
145,31.848782,27.647524
146,31.703997,27.498629
147,31.56039,27.35093
148,31.417942,27.204731
149,31.276634,27.059078
150,31.13645,26.91577
151,30.997372,26.772995
152,30.859383,26.632038
153,30.722467,26.492022
154,30.586605,26.353148
155,30.45179,26.215265
156,30.317997,26.07881
157,30.185215,25.943125
158,30.053434,25.809347
159,29.922632,25.675606
160,29.792805,25.544422
161,29.663929,25.411947
162,29.536003,25.283567
163,29.409012,25.152231
164,29.282938,25.027012
165,29.157772,24.89686
166,29.033504,24.774508
167,28.910124,24.645695
168,28.787617,24.525114
169,28.66598,24.398788
170,28.545195,24.278915
171,28.425255,24.156017
172,28.306149,24.036697
173,28.187874,23.916655
174,28.070412,23.798326
175,27.953762,23.68041
176,27.837906,23.563534
177,27.722843,23.447792
178,27.608566,23.33219
179,27.49506,23.218935
180,27.382324,23.104141
181,27.270342,22.993277
182,27.159113,22.879686
183,27.04863,22.77047
184,26.938875,22.659243
185,26.829844,22.550484
186,26.721533,22.442331
187,26.613937,22.333609
188,26.50705,22.228395
189,26.400862,22.120169
190,26.295366,22.017433
191,26.19056,21.910173
192,26.086426,21.809235
193,25.982964,21.703583
194,25.880169,21.603653
195,25.778034,21.500084
196,25.676558,21.401297
197,25.575722,21.299196
