,all_loss_values,all_test_loss_values
0,66.71486,49.840443
1,66.67391,49.80793
2,66.63053,49.77326
3,66.584206,49.73626
4,66.534775,49.696823
5,66.48208,49.65485
6,66.426,49.610233
7,66.366425,49.562943
8,66.303246,49.512943
9,66.23637,49.460194
10,66.16569,49.40465
11,66.091125,49.346233
12,66.01263,49.284843
13,65.93006,49.220406
14,65.84338,49.15283
15,65.75247,49.082104
16,65.6573,49.00826
17,65.55778,48.931274
18,65.45387,48.851097
19,65.34558,48.767673
20,65.23287,48.68095
21,65.11574,48.590874
22,64.99409,48.49743
23,64.86795,48.400536
24,64.73724,48.30009
25,64.601944,48.196064
26,64.46197,48.088425
27,64.31725,47.977123
28,64.167755,47.86226
29,64.013374,47.743874
30,63.854057,47.621914
31,63.68975,47.496445
32,63.52043,47.367554
33,63.346138,47.235313
34,63.16694,47.099995
35,62.982944,46.961723
36,62.794273,46.820488
37,62.601093,46.676517
38,62.403557,46.53002
39,62.201794,46.38106
40,61.99593,46.2297
41,61.786,46.075768
42,61.571987,45.919003
43,61.353912,45.759396
44,61.131813,45.59692
45,60.90575,45.431526
46,60.67586,45.263474
47,60.442287,45.093
48,60.2052,44.920364
49,59.964806,44.745945
50,59.721386,44.569904
51,59.475193,44.392536
52,59.22652,44.214043
53,58.97572,44.034504
54,58.723167,43.854137
55,58.469345,43.673275
56,58.214745,43.49231
57,57.95988,43.31143
58,57.705326,43.13104
59,57.45163,42.951443
60,57.199314,42.77277
61,56.948864,42.5954
62,56.70073,42.419537
63,56.455288,42.24553
64,56.212826,42.073517
65,55.973568,41.90384
66,55.737644,41.73651
67,55.50508,41.57146
68,55.275833,41.40871
69,55.04975,41.24795
70,54.82656,41.089016
71,54.605938,40.93139
72,54.387424,40.77474
73,54.17058,40.61852
74,53.95495,40.462673
75,53.74014,40.306988
76,53.525814,40.15139
77,53.311783,39.99603
78,53.09795,39.840782
79,52.884342,39.68595
80,52.671036,39.531425
81,52.458176,39.377422
82,52.2459,39.22381
83,52.034386,39.070736
84,51.82379,38.91834
85,51.61427,38.766644
86,51.40594,38.61601
87,51.198925,38.46635
88,50.993305,38.318012
89,50.78916,38.17081
90,50.58655,38.025
91,50.38552,37.88049
92,50.1861,37.737408
93,49.988335,37.595695
94,49.79225,37.45545
95,49.59788,37.316536
96,49.405243,37.179127
97,49.214382,37.042786
98,49.02528,36.907867
99,48.83795,36.77394
100,48.65237,36.641087
101,48.468502,36.509315
102,48.286335,36.37834
103,48.10579,36.248325
104,47.92682,36.119347
105,47.74936,35.990944
106,47.573345,35.86368
107,47.398724,35.73697
108,47.225437,35.611137
109,47.05342,35.486057
110,46.882645,35.361683
111,46.713066,35.23805
112,46.544666,35.11514
113,46.37742,34.99301
114,46.211327,34.871525
115,46.046352,34.750957
116,45.882504,34.630924
117,45.71976,34.511826
118,45.5581,34.393414
119,45.397503,34.275703
120,45.23795,34.158794
121,45.07942,34.042503
122,44.92193,33.92694
123,44.765438,33.811954
124,44.609955,33.697655
125,44.45545,33.5838
126,44.301937,33.470707
127,44.149372,33.35801
128,43.997746,33.246033
129,43.847034,33.134583
130,43.697224,33.02374
131,43.5483,32.913517
132,43.400257,32.803814
133,43.253082,32.694683
134,43.10676,32.58594
135,42.961273,32.477715
136,42.816624,32.36961
137,42.67278,32.262043
138,42.52974,32.154514
139,42.38749,32.04754
140,42.246037,31.940687
141,42.10537,31.834494
142,41.965473,31.728422
143,41.826344,31.623207
144,41.68797,31.518225
145,41.550316,31.413885
146,41.413395,31.31015
147,41.277187,31.206587
148,41.141674,31.10377
149,41.00685,31.001068
150,40.8727,30.898918
151,40.739223,30.797188
152,40.60641,30.69581
153,40.47424,30.595072
154,40.342716,30.49463
155,40.211807,30.3949
156,40.081516,30.295485
157,39.951836,30.196562
158,39.82275,30.0981
159,39.694252,29.999813
160,39.566353,29.9021
161,39.43903,29.80456
162,39.31229,29.707468
163,39.186127,29.610725
164,39.06055,29.514322
165,38.935543,29.41834
166,38.811096,29.322662
167,38.687218,29.2274
168,38.563908,29.132341
169,38.44114,29.037756
170,38.318928,28.94335
171,38.197254,28.849434
172,38.076107,28.7558
173,37.955505,28.66258
174,37.835426,28.569754
175,37.715874,28.477303
176,37.596848,28.385231
177,37.47834,28.293488
178,37.36036,28.202112
179,37.24289,28.110985
180,37.125946,28.020319
181,37.009514,27.929834
182,36.893597,27.839928
183,36.778187,27.750107
184,36.663277,27.661053
185,36.54888,27.571903
186,36.43497,27.483671
187,36.321564,27.39528
188,36.20865,27.307596
189,36.096222,27.220144
190,35.98428,27.13286
191,35.872826,27.046263
192,35.761856,26.959621
193,35.651356,26.873566
194,35.541336,26.787857
195,35.43179,26.702303
196,35.32272,26.617397
197,35.214108,26.532602
198,35.105965,26.448235
199,34.99828,26.364296
200,34.89105,26.280481
201,34.784286,26.197226
202,34.677975,26.114153
203,34.57211,26.031404
204,34.466694,25.949131
205,34.36173,25.867002
206,34.2572,25.785372
207,34.153114,25.704014
208,34.04946,25.622955
209,33.946255,25.542355
210,33.843464,25.461937
211,33.741123,25.38197
212,33.6392,25.302286
213,33.5377,25.222883
214,33.436626,25.14391
215,33.33597,25.065119
216,33.23573,24.986774
217,33.135902,24.908653
218,33.036495,24.830887
219,32.937492,24.75344
