,all_loss_values,all_test_loss_values
0,102.0728,78.06826
1,102.008644,78.02627
2,101.93982,77.98106
3,101.865524,77.93252
4,101.78552,77.88042
5,101.69967,77.82456
6,101.607925,77.76492
7,101.51033,77.7014
8,101.40687,77.63372
9,101.2976,77.561646
10,101.18255,77.48518
11,101.06184,77.404526
12,100.93543,77.31983
13,100.80332,77.23112
14,100.66541,77.13829
15,100.521515,77.04122
16,100.37145,76.93989
17,100.215004,76.83435
18,100.05202,76.7249
19,99.882286,76.6116
20,99.70564,76.49443
21,99.52204,76.3733
22,99.33153,76.24832
23,99.134285,76.11952
24,98.93063,75.98714
25,98.72099,75.85156
26,98.50587,75.71277
27,98.28569,75.57028
28,98.06074,75.42373
29,97.830826,75.27297
30,97.595535,75.11759
31,97.3542,74.95741
32,97.10607,74.79236
33,96.850365,74.62122
34,96.586525,74.44385
35,96.31421,74.26143
36,96.03342,74.073586
37,95.744385,73.88001
38,95.44764,73.68107
39,95.14403,73.47715
40,94.83457,73.268814
41,94.52046,73.05612
42,94.2028,72.84019
43,93.88249,72.62181
44,93.56016,72.40181
45,93.23605,72.181305
46,92.91018,71.96014
47,92.58236,71.73938
48,92.25233,71.51827
49,91.91977,71.297356
50,91.58432,71.07634
51,91.24555,70.85515
52,90.90316,70.634415
53,90.55711,70.41291
54,90.20762,70.19177
55,89.85505,69.96823
56,89.49991,69.74325
57,89.14292,69.51589
58,88.784744,69.28451
59,88.4257,69.05069
60,88.06584,68.81418
61,87.70509,68.575554
62,87.34352,68.33631
63,86.98137,68.09728
64,86.61893,67.86006
65,86.25646,67.62333
66,85.89426,67.38874
67,85.53267,67.155205
68,85.17204,66.92193
69,84.812584,66.689835
70,84.4542,66.45779
71,84.09648,66.22535
72,83.738785,65.99047
73,83.38026,65.75683
74,83.01999,65.52017
75,82.657295,65.284935
76,82.29189,65.0481
77,81.92394,64.808846
78,81.55391,64.57156
79,81.182304,64.33311
80,80.80964,64.09456
81,80.43631,63.858315
82,80.06276,63.622215
83,79.68941,63.387512
84,79.316696,63.15295
85,78.94481,62.91883
86,78.57366,62.68573
87,78.20306,62.45132
88,77.83299,62.21686
89,77.46394,61.984886
90,77.09671,61.750465
91,76.73218,61.514248
92,76.370865,61.280964
93,76.012764,61.045597
94,75.6572,60.80646
95,75.30312,60.569084
96,74.94964,60.330055
97,74.596436,60.08872
98,74.24374,59.846256
99,73.892166,59.606224
100,73.54259,59.364952
101,73.195724,59.12644
102,72.85181,58.891666
103,72.51047,58.658596
104,72.171,58.430676
105,71.832886,58.20457
106,71.49592,57.982315
107,71.16,57.76201
108,70.82515,57.546085
109,70.491264,57.331337
110,70.15833,57.119247
111,69.826416,56.9102
112,69.49578,56.70214
113,69.166916,56.494644
114,68.840416,56.288082
115,68.5168,56.081436
116,68.19627,55.875286
117,67.87865,55.667553
118,67.56347,55.46192
119,67.25026,55.254948
120,66.938774,55.051304
121,66.62896,54.845963
122,66.320854,54.6465
123,66.0145,54.445427
124,65.70991,54.24926
125,65.40711,54.054733
126,65.1061,53.862236
127,64.80694,53.6733
128,64.50971,53.485027
129,64.214516,53.299618
130,63.92149,53.11515
131,63.630737,52.932945
132,63.34231,52.749798
133,63.05616,52.57124
134,62.772194,52.39147
135,62.4902,52.213264
136,62.209972,52.039055
137,61.931286,51.861156
138,61.653976,51.690594
139,61.377907,51.514908
140,61.102978,51.347584
141,60.82919,51.176098
142,60.556526,51.008373
143,60.285046,50.843296
144,60.014786,50.677254
145,59.745815,50.515884
146,59.478176,50.35301
147,59.211933,50.195904
148,58.947083,50.0366
149,58.68362,49.88338
150,58.42151,49.728104
151,58.160667,49.579144
152,57.90106,49.42972
153,57.642628,49.28329
154,57.385338,49.140682
155,57.129154,48.995132
156,56.873814,48.85474
157,56.619095,48.709488
158,56.36507,48.571648
159,56.11202,48.43111
160,55.860264,48.295692
161,55.610115,48.159676
162,55.361572,48.02303
163,55.114006,47.888893
164,54.866844,47.750816
165,54.620125,47.61791
166,54.374104,47.479427
167,54.12897,47.348015
168,53.884792,47.212475
169,53.64149,47.08448
170,53.398926,46.95576
171,53.156994,46.832203
172,52.91569,46.713207
173,52.67517,46.592293
174,52.435646,46.48051
175,52.19721,46.36117
176,51.95972,46.249775
177,51.722866,46.13309
178,51.48658,46.01694
179,51.250996,45.90542
180,51.016224,45.78701
181,50.78229,45.6753
182,50.54921,45.561718
183,50.316856,45.45283
184,50.085117,45.33781
185,49.85398,45.238476
186,49.623447,45.12447
187,49.393555,45.025715
188,49.16444,44.921257
189,48.936264,44.81968
190,48.70911,44.72076
191,48.482998,44.62164
192,48.257835,44.52357
193,48.03333,44.42794
194,47.80921,44.33056
195,47.58535,44.237103
196,47.361744,44.140217
197,47.13866,44.04572
198,46.91661,43.952637
199,46.696095,43.85215
200,46.47723,43.759598
201,46.25945,43.659706
202,46.042038,43.561176
203,45.82481,43.466488
204,45.607857,43.36876
205,45.3914,43.273575
206,45.175667,43.18091
207,44.96078,43.0888
208,44.746655,42.995346
209,44.53306,42.91062
210,44.319668,42.819324
211,44.106365,42.73637
212,43.89335,42.652145
213,43.681255,42.569664
214,43.471066,42.488697
215,43.2633,42.406487
216,43.0566,42.325115
217,42.84913,42.240437
218,42.64092,42.158855
219,42.43287,42.072117
220,42.22585,41.989895
221,42.02021,41.902653
222,41.815697,41.82024
223,41.61173,41.733765
224,41.40787,41.651394
225,41.203995,41.567993
226,41.000263,41.485043
227,40.796978,41.406258
228,40.594406,41.323296
229,40.392628,41.247746
230,40.191406,41.166
231,39.99016,41.092155
232,39.78818,41.01231
233,39.584835,40.94121
234,39.37974,40.86428
235,39.17283,40.797897
236,38.964535,40.72603
237,38.75625,40.663948
238,38.550377,40.598145
239,38.349148,40.535744
240,38.152046,40.473194
241,37.95596,40.40658
242,37.75813,40.3449
243,37.557594,40.27508
244,37.35486,40.21271
245,37.15132,40.14194
246,36.94879,40.078327
247,36.748806,40.007732
248,36.55194,39.943832
249,36.357124,39.872677
250,36.162113,39.80939
251,35.96549,39.738567
252,35.76731,39.67439
253,35.568447,39.60492
254,35.369785,39.537373
255,35.17165,39.468765
256,34.973747,39.398396
257,34.775703,39.330162
258,34.577938,39.258755
259,34.38179,39.189354
260,34.188473,39.115894
261,33.99734,39.04157
262,33.80646,38.965515
263,33.614826,38.88701
264,33.422634,38.811108
265,33.23047,38.73263
266,33.039017,38.659508
267,32.848824,38.586758
268,32.660027,38.52059
