,all_loss_values,all_test_loss_values
0,76.56484,63.666172
1,76.49363,63.593605
2,76.41958,63.520416
3,76.34217,63.446625
4,76.2612,63.36783
5,76.17644,63.283546
6,76.08771,63.1953
7,75.9948,63.104443
8,75.89771,63.01153
9,75.796234,62.915585
10,75.69009,62.814972
11,75.57874,62.708683
12,75.46222,62.596943
13,75.3404,62.480545
14,75.21318,62.360455
15,75.080315,62.23668
16,74.94167,62.10823
17,74.7972,61.973927
18,74.64663,61.83327
19,74.48958,61.686684
20,74.326035,61.53455
21,74.15602,61.37734
22,73.97928,61.214806
23,73.796104,61.045998
24,73.60568,60.871105
25,73.4084,60.69
26,73.203674,60.502335
27,72.9913,60.307755
28,72.7711,60.10644
29,72.54311,59.898148
30,72.30744,59.683018
31,72.06387,59.460155
32,71.81186,59.228798
33,71.55106,58.989483
34,71.28262,58.74153
35,71.00625,58.486973
36,70.72153,58.22626
37,70.42844,57.95836
38,70.12611,57.682743
39,69.81566,57.400024
40,69.49673,57.11083
41,69.1685,56.814156
42,68.83111,56.510067
43,68.48559,56.19863
44,68.131615,55.880367
45,67.76911,55.55545
46,67.39722,55.221195
47,67.016815,54.87774
48,66.626976,54.526905
49,66.22852,54.17009
50,65.820946,53.805573
51,65.405365,53.434044
52,64.98193,53.05495
53,64.55068,52.67015
54,64.108055,52.279964
55,63.656807,51.88369
56,63.197598,51.48042
57,62.73082,51.06962
58,62.25675,50.653297
59,61.775356,50.23122
60,61.287296,49.803898
61,60.79176,49.370968
62,60.287968,48.932796
63,59.7755,48.4896
64,59.25678,48.04129
65,58.73317,47.588116
66,58.20244,47.130314
67,57.665577,46.66802
68,57.121265,46.200714
69,56.571644,45.72946
70,56.016655,45.253223
71,55.45543,44.772587
72,54.888935,44.28834
73,54.317413,43.801285
74,53.741467,43.31119
75,53.161575,42.81829
76,52.577744,42.3214
77,51.99074,41.822372
78,51.400234,41.3218
79,50.806496,40.8203
80,50.20967,40.314674
81,49.609028,39.80707
82,49.005928,39.297016
83,48.40086,38.786533
84,47.792248,38.274418
85,47.18213,37.761818
86,46.570126,37.24751
87,45.956947,36.733868
88,45.343018,36.219658
89,44.72719,35.705063
90,44.10798,35.193115
91,43.488335,34.682083
92,42.868076,34.171215
93,42.248066,33.661236
94,41.629307,33.152084
95,41.01162,32.6428
96,40.395462,32.134323
97,39.780792,31.627901
98,39.168144,31.122852
99,38.55711,30.61927
100,37.948086,30.119347
101,37.341705,29.620659
102,36.736073,29.124384
103,36.13201,28.629568
104,35.5306,28.136944
105,34.931984,27.647423
106,34.33698,27.163353
107,33.746254,26.683283
108,33.160133,26.207653
109,32.578266,25.737305
110,31.99985,25.271265
111,31.426569,24.808784
112,30.85811,24.351662
113,30.295626,23.899775
114,29.737865,23.453022
115,29.184372,23.01098
116,28.635723,22.572948
117,28.09176,22.138145
118,27.55322,21.709871
119,27.020674,21.284052
120,26.495262,20.862026
121,25.97678,20.445898
122,25.464989,20.034222
123,24.960854,19.627514
124,24.462896,19.22752
125,23.971529,18.833084
126,23.487103,18.44377
127,23.008354,18.060892
128,22.536396,17.682426
129,22.072338,17.308374
130,21.615728,16.941242
131,21.167486,16.580017
132,20.72692,16.224642
133,20.293726,15.875493
134,19.868992,15.534144
135,19.45272,15.198997
136,19.044102,14.870837
137,18.64365,14.551182
138,18.251637,14.237912
139,17.868021,13.930554
140,17.493189,13.628971
141,17.12575,13.333528
142,16.766207,13.044831
