,all_loss_values,all_test_loss_values
0,68.440155,86.007675
1,68.382095,85.92288
2,68.321594,85.842514
3,68.258194,85.76149
4,68.19166,85.67419
5,68.12178,85.57914
6,68.04839,85.478264
7,67.97132,85.374344
8,67.89041,85.26797
9,67.80547,85.15662
10,67.71637,85.03803
11,67.62287,84.912
12,67.5248,84.77957
13,67.42198,84.64216
14,67.314285,84.49992
15,67.20157,84.35149
16,67.083626,84.19519
17,66.96024,84.030716
18,66.8312,83.85899
19,66.69639,83.681175
20,66.55561,83.497
21,66.40877,83.30489
22,66.25572,83.10381
23,66.09615,82.89357
24,65.92986,82.67499
25,65.75678,82.449
26,65.57682,82.21504
27,65.389854,81.97158
28,65.19554,81.71796
29,64.99394,81.45454
30,64.784775,81.182785
31,64.56819,80.902245
32,64.34376,80.61196
33,64.111465,80.31116
34,63.871464,80.000275
35,63.623287,79.67996
36,63.36697,79.349754
37,63.10232,79.008316
38,62.829296,78.65519
39,62.548267,78.29159
40,62.259125,77.91786
41,61.96127,77.53405
42,61.6551,77.13919
43,61.34089,76.733246
44,61.018658,76.31728
45,60.687588,75.89058
46,60.348373,75.45183
47,60.000984,75.00159
48,59.64584,74.54161
49,59.282337,74.07128
50,58.91046,73.59005
51,58.53099,73.09814
52,58.143986,72.596954
53,57.74844,72.08574
54,57.345234,71.56443
55,56.934772,71.03328
56,56.51718,70.49328
57,56.092316,69.94288
58,55.65982,69.38267
59,55.220695,68.81286
60,54.77479,68.23466
61,54.321938,67.646484
62,53.862762,67.04984
63,53.39698,66.44549
64,52.924744,65.833984
65,52.446854,65.214905
66,51.963352,64.588036
67,51.47389,63.954063
68,50.97904,63.313103
69,50.479206,62.66547
70,49.97424,62.012394
71,49.464577,61.353275
72,48.949615,60.68835
73,48.430454,60.017937
74,47.907288,59.34314
75,47.380104,58.664093
76,46.849068,57.981686
77,46.31409,57.29526
78,45.776024,56.60446
79,45.2349,55.91036
80,44.691315,55.212833
81,44.14515,54.51325
82,43.596172,53.81226
83,43.045628,53.108982
84,42.49359,52.403057
85,41.939857,51.695305
86,41.384186,50.98479
87,40.827473,50.273537
88,40.270016,49.56198
89,39.712444,48.84979
90,39.1547,48.138496
91,38.59686,47.42693
92,38.038742,46.71493
93,37.4804,46.004562
94,36.922382,45.29376
95,36.365177,44.58472
96,35.809475,43.87558
97,35.25566,43.16672
98,34.702915,42.460716
99,34.151764,41.755413
100,33.602375,41.054092
101,33.054836,40.354744
102,32.50955,39.65735
103,31.967306,38.963875
104,31.427513,38.272907
105,30.890446,37.586666
106,30.35613,36.90432
107,29.825481,36.226692
108,29.298702,35.554573
109,28.775982,34.886543
110,28.257702,34.226086
111,27.743223,33.5691
112,27.232033,32.92051
