,all_loss_values,all_test_loss_values
0,66.71486,77.90971
1,66.64102,77.8127
2,66.56103,77.70682
3,66.47375,77.591606
4,66.37873,77.46669
5,66.275696,77.331505
6,66.16434,77.18571
7,66.04437,77.0291
8,65.9156,76.861534
9,65.777824,76.68286
10,65.63086,76.493
11,65.47454,76.29177
12,65.308754,76.07908
13,65.13343,75.85477
14,64.94852,75.61879
15,64.75401,75.37107
16,64.5499,75.11164
17,64.33621,74.84062
18,64.11304,74.55811
19,63.880463,74.264366
20,63.638676,73.95978
21,63.38785,73.64476
22,63.128204,73.3197
23,62.85998,72.98473
24,62.58345,72.63987
25,62.29885,72.285484
26,62.006462,71.92224
27,61.70659,71.550804
28,61.399555,71.17137
29,61.085743,70.78429
30,60.765617,70.390045
31,60.439636,69.98918
32,60.10831,69.58203
33,59.772156,69.16902
34,59.431644,68.75088
35,59.08722,68.328094
36,58.73931,67.90094
37,58.388313,67.46985
38,58.034527,67.035095
39,57.678177,66.59679
40,57.31943,66.155235
41,56.958363,65.71059
42,56.59511,65.26307
43,56.22982,64.8128
44,55.862606,64.36003
45,55.493694,63.90576
46,55.123306,63.45025
47,54.751736,62.993763
48,54.379276,62.53655
49,54.006275,62.078888
50,53.633026,61.621223
51,53.259827,61.163414
52,52.887,60.706158
53,52.514862,60.249794
54,52.143738,59.79495
55,51.77386,59.341743
56,51.40544,58.890182
57,51.038654,58.440994
58,50.673653,57.993813
59,50.310616,57.5489
60,49.94972,57.107124
61,49.59119,56.66842
62,49.235256,56.233025
63,48.882114,55.801582
64,48.53197,55.373825
65,48.185036,54.950356
66,47.841515,54.531044
67,47.501587,54.1163
68,47.165375,53.70622
69,46.832928,53.30075
70,46.50429,52.90023
71,46.179497,52.504105
72,45.85859,52.112766
73,45.541595,51.72597
74,45.228546,51.344086
75,44.9195,50.96748
76,44.614475,50.595844
77,44.313507,50.229855
78,44.016594,49.868855
79,43.723763,49.513344
80,43.435,49.16307
81,43.150307,48.817577
82,42.869667,48.47702
83,42.593037,48.141552
84,42.32039,47.810528
85,42.051655,47.484695
86,41.7868,47.163414
87,41.525745,46.84713
88,41.26845,46.535446
89,41.01486,46.228092
90,40.764908,45.92545
91,40.51852,45.62707
92,40.275623,45.33342
93,40.036144,45.043713
94,39.800007,44.758263
95,39.567146,44.47658
96,39.33747,44.199055
97,39.11091,43.925243
98,38.887386,43.655327
99,38.666817,43.389137
100,38.449112,43.1265
101,38.23422,42.867275
102,38.022057,42.611813
103,37.812546,42.359406
104,37.605633,42.11084
105,37.401234,41.864777
106,37.199306,41.622746
107,36.999767,41.382553
108,36.802567,41.145878
109,36.607643,40.911964
110,36.41494,40.680813
111,36.224415,40.452465
112,36.03601,40.226807
113,35.849663,40.003555
114,35.665348,39.783054
115,35.482998,39.564972
116,35.302578,39.349262
117,35.124035,39.135765
118,34.94734,38.924854
119,34.772438,38.71597
120,34.599304,38.509296
121,34.4279,38.304993
122,34.258186,38.10252
123,34.09013,37.902267
124,33.923695,37.70398
125,33.758854,37.507584
126,33.595577,37.31339
127,33.433826,37.12086
128,33.273582,36.930298
129,33.114815,36.74139
130,32.957493,36.554493
131,32.8016,36.369022
132,32.647106,36.185677
133,32.493984,36.00363
134,32.342213,35.823627
135,32.191765,35.644978
136,32.04263,35.468212
137,31.894772,35.292828
138,31.748173,35.11925
139,31.60282,34.946926
140,31.458681,34.7765
