,all_loss_values,all_test_loss_values
0,72.24261,99.54197
1,72.16532,99.41774
2,72.081215,99.28139
3,71.989,99.132416
4,71.888214,98.970215
5,71.77849,98.79401
6,71.65954,98.6034
7,71.531105,98.397964
8,71.39295,98.177246
9,71.2449,97.94111
10,71.08684,97.68979
11,70.91865,97.42325
12,70.7403,97.14147
13,70.55175,96.84443
14,70.35303,96.53279
15,70.144165,96.206665
16,69.92527,95.86607
17,69.696434,95.51173
18,69.45781,95.14413
19,69.20963,94.76288
20,68.9522,94.36863
21,68.685814,93.96141
22,68.41078,93.54046
23,68.12742,93.1059
24,67.836105,92.65792
25,67.53726,92.1969
26,67.231384,91.7241
27,66.91894,91.240486
28,66.60041,90.74644
29,66.27627,90.24358
30,65.94693,89.73247
31,65.61285,89.21322
32,65.2744,88.687164
33,64.93203,88.153885
34,64.58608,87.61434
35,64.23684,87.06947
36,63.884552,86.51821
37,63.529453,85.963005
38,63.1718,85.40449
39,62.811863,84.842636
40,62.449986,84.27847
41,62.086502,83.71307
42,61.72177,83.14727
43,61.356133,82.580215
44,60.99,82.0125
45,60.623703,81.44535
46,60.257534,80.87874
47,59.891674,80.3126
48,59.52632,79.74645
49,59.16168,79.18087
50,58.79797,78.61637
51,58.435448,78.05414
52,58.074364,77.49391
53,57.714935,76.93508
54,57.357384,76.37929
55,57.00188,75.824684
56,56.648613,75.272545
57,56.29773,74.72287
58,55.949375,74.17625
59,55.60369,73.633766
60,55.26078,73.09524
61,54.920715,72.56139
62,54.58357,72.0325
63,54.249325,71.51026
64,53.918,70.9929
65,53.589634,70.480316
66,53.264297,69.97396
67,52.94205,69.47183
68,52.622974,68.97413
69,52.30714,68.48
70,51.99457,67.99074
71,51.68529,67.50667
72,51.379307,67.02854
73,51.076603,66.55672
74,50.777176,66.08979
75,50.48101,65.630135
76,50.188103,65.17528
77,49.89845,64.72474
78,49.612026,64.28015
79,49.328808,63.83988
80,49.048748,63.406094
81,48.771793,62.97722
82,48.497894,62.55586
83,48.227043,62.13835
84,47.959244,61.728016
85,47.69449,61.320812
86,47.432762,60.920326
87,47.174023,60.522606
88,46.91822,60.130527
89,46.665318,59.742336
90,46.41529,59.35825
91,46.168114,58.97938
92,45.923767,58.604877
93,45.682205,58.234818
94,45.44339,57.869747
95,45.207268,57.509113
96,44.9738,57.151928
97,44.742954,56.800034
98,44.514683,56.450832
99,44.28894,56.106014
100,44.065685,55.76453
101,43.84487,55.426903
102,43.626453,55.09223
103,43.41038,54.76255
104,43.196625,54.435135
105,42.985134,54.113857
106,42.775852,53.792126
107,42.56874,53.48016
108,42.36375,53.16294
109,42.16085,52.86086
110,41.95998,52.54837
111,41.761105,52.25151
112,41.564167,51.94869
113,41.36913,51.650158
114,41.175964,51.358936
115,40.984623,51.06342
116,40.795067,50.77698
117,40.60725,50.490784
118,40.421143,50.207355
119,40.2367,49.92815
120,40.05389,49.648903
121,39.87268,49.374588
122,39.693024,49.100143
123,39.514893,48.829334
124,39.338257,48.56084
125,39.163074,48.29377
126,38.989323,48.030983
127,38.816975,47.768597
128,38.645992,47.51084
129,38.476357,47.25402
130,38.308037,46.998615
131,38.141018,46.74797
132,37.975266,46.49518
133,37.81076,46.248337
134,37.647476,46.000195
135,37.485397,45.75688
136,37.3245,45.5129
137,37.16477,45.27384
138,37.00618,45.0337
139,36.848717,44.798264
140,36.69236,44.56206
141,36.537098,44.329517
142,36.382915,44.097324
143,36.22979,43.867756
144,36.077705,43.63823
145,35.926655,43.41366
146,35.77662,43.184883
147,35.62758,42.96652
148,35.47953,42.738186
149,35.33246,42.526047
150,35.186348,42.298077
151,35.041183,42.08987
152,34.89695,41.86741
153,34.75363,41.65551
154,34.61124,41.44529
155,34.469753,41.2283
156,34.32916,41.025932
157,34.189445,40.811993
158,34.050594,40.60877
159,33.912598,40.40335
160,33.775455,40.19747
161,33.639153,39.998955
162,33.503677,39.79372
163,33.369015,39.59811
164,33.235157,39.39793
165,33.102085,39.20122
166,32.969795,39.00855
167,32.83827,38.810402
168,32.707497,38.62273
169,32.577454,38.427002
170,32.44812,38.240128
171,32.31947,38.049465
172,32.191483,37.862015
173,32.06411,37.676136
174,31.937317,37.488052
175,31.811045,37.305996
176,31.685247,37.117123
177,31.559853,36.93672
178,31.43481,36.74808
179,31.310064,36.5665
180,31.185574,36.37856
181,31.061293,36.195305
182,30.937214,36.006687
183,30.813316,35.822655
184,30.68962,35.632492
185,30.566133,35.447823
186,30.4429,35.25648
187,30.319952,35.07195
188,30.197315,34.87974
189,30.074987,34.697643
190,29.952963,34.5039
191,29.831263,34.326294
192,29.709934,34.1298
193,29.589037,33.957165
194,29.468588,33.759182
195,29.34855,33.58674
196,29.228865,33.39439
197,29.109503,33.214146
198,28.990501,33.034184
199,28.871954,32.84591
200,28.753958,32.675545
201,28.63659,32.48705
202,28.519882,32.31664
203,28.403854,32.135517
204,28.288496,31.9575
205,28.173782,31.78413
206,28.059645,31.600319
207,27.946081,31.429493
208,27.833174,31.248697
209,27.721052,31.075882
210,27.60978,30.904448
211,27.499323,30.72927
212,27.389645,30.564724
213,27.280756,30.390385
214,27.172699,30.226452
215,27.065487,30.057222
216,26.959122,29.890997
217,26.853653,29.729773
218,26.749132,29.564226
219,26.645538,29.409525
220,26.542797,29.248411
221,26.44085,29.096685
222,26.339714,28.941467
223,26.2394,28.790882
224,26.139915,28.641973
225,26.041264,28.492638
226,25.943445,28.349525
227,25.846443,28.202314
228,25.750212,28.063122
229,25.654713,27.918106
230,25.55994,27.781757
231,25.46588,27.639257
232,25.372524,27.505518
233,25.27987,27.366861
234,25.1879,27.23563
235,25.0966,27.101126
236,25.005945,26.972595
237,24.915922,26.841448
238,24.82651,26.715681
239,24.737707,26.587212
240,24.649506,26.464304
241,24.561903,26.337543
242,24.474876,26.21791
243,24.38841,26.091711
244,24.302496,25.976395
245,24.21712,25.849398
246,24.132286,25.740795
247,24.047987,25.610657
248,23.96421,25.510958
249,23.880943,25.377092
250,23.798157,25.281935
251,23.715845,25.15394
252,23.633997,25.0493
253,23.552637,24.939497
254,23.471771,24.820707
255,23.391376,24.723955
256,23.31143,24.603268
257,23.23191,24.50377
258,23.152828,24.395252
259,23.074198,24.284452
260,22.996014,24.188173
261,22.918257,24.073809
262,22.840906,23.976976
263,22.763968,23.871147
264,22.68745,23.765434
265,22.61135,23.669891
266,22.535658,23.559734
267,22.46036,23.46584
268,22.385454,23.361435
269,22.310946,23.260847
270,22.236835,23.165504
271,22.163116,23.05965
272,22.089779,22.967825
273,22.01682,22.864424
274,21.944242,22.769093
275,21.87204,22.673103
276,21.800213,22.572975
277,21.72876,22.481958
278,21.657671,22.381521
279,21.586945,22.290197
280,21.51658,22.19405
281,21.446573,22.099653
282,21.376925,22.008411
283,21.30763,21.91203
284,21.238686,21.823248
285,21.170092,21.727797
286,21.101837,21.638657
287,21.033928,21.546556
288,20.966356,21.455727
289,20.899124,21.367174
290,20.832228,21.27494
291,20.765663,21.189142
292,20.69943,21.096586
293,20.633526,21.012465
294,20.567944,20.920862
295,20.502686,20.83746
296,20.43775,20.747482
297,20.37313,20.664072
298,20.308832,20.576307
299,20.244844,20.492407
300,20.181171,20.407276
301,20.117807,20.32273
302,20.05475,20.240185
303,19.992002,20.155205
304,19.929556,20.074808
305,19.867414,19.989796
306,19.80557,19.911407
307,19.744024,19.826323
308,19.682777,19.75025
309,19.621824,19.664404
310,19.561163,19.591724
311,19.500797,19.503412
312,19.440722,19.436373
313,19.380936,19.342934
314,19.321442,19.28414
315,19.262238,19.184223
316,19.203308,19.131405
317,19.144644,19.032967
318,19.086227,18.972118
319,19.028074,18.891207
320,18.97022,18.811052
321,18.912666,18.749231
322,18.85539,18.658455
323,18.79837,18.599602
324,18.741594,18.516823
325,18.685078,18.44508
326,18.628834,18.378584
327,18.572865,18.29534
328,18.51715,18.235628
329,18.461676,18.154503
330,18.40644,18.087929
331,18.351446,18.018621
332,18.296703,17.941944
333,18.242195,17.880785
334,18.187908,17.802588
335,18.133831,17.739004
336,18.079956,17.668488
337,18.026287,17.596876
338,17.972816,17.534752
339,17.919529,17.458765
340,17.866417,17.398373
341,17.813477,17.325453
342,17.760714,17.260548
343,17.708145,17.194345
344,17.65578,17.12494
345,17.603643,17.062733
346,17.551752,16.993614
347,17.500141,16.93109
348,17.448833,16.866255
349,17.397852,16.801788
350,17.347195,16.741644
351,17.296848,16.676857
352,17.24679,16.61925
353,17.196972,16.556353
354,17.147345,16.499035
355,17.097862,16.43896
356,17.048489,16.381016
357,16.999186,16.323025
358,16.949953,16.264544
359,16.900785,16.207441
360,16.851711,16.14875
361,16.80277,16.091288
362,16.754026,16.032606
363,16.70554,15.974105
364,16.657385,15.914717
365,16.609587,15.85501
