,all_loss_values,all_test_loss_values
0,72.24261,64.16298
1,72.20515,64.12554
2,72.16521,64.085396
3,72.12233,64.042404
4,72.07629,63.996387
5,72.02694,63.947254
6,71.97416,63.894875
7,71.917816,63.83918
8,71.8578,63.779995
9,71.79401,63.717136
10,71.72632,63.650364
11,71.654564,63.57957
12,71.578636,63.504654
13,71.4984,63.425594
14,71.413734,63.34232
15,71.324585,63.254738
16,71.23086,63.162746
17,71.13255,63.066277
18,71.0296,62.96523
19,70.92199,62.85946
20,70.80971,62.748856
21,70.69277,62.633347
22,70.57119,62.512897
23,70.445,62.387394
24,70.3142,62.25665
25,70.17878,62.120457
26,70.03875,61.978783
27,69.89415,61.83172
28,69.74498,61.679256
29,69.591255,61.52123
30,69.43299,61.35735
31,69.27017,61.187584
32,69.10283,61.012173
33,68.931,60.83114
34,68.75472,60.64427
35,68.57404,60.4517
36,68.389015,60.253674
37,68.19966,60.05019
38,68.00601,59.841274
39,67.808075,59.6269
40,67.605896,59.40722
41,67.3995,59.182472
42,67.188965,58.9528
43,66.97441,58.718185
44,66.75599,58.47881
45,66.53389,58.235195
46,66.30829,57.987297
47,66.0794,57.73536
48,65.84741,57.47987
49,65.6125,57.220997
50,65.37483,56.958874
51,65.13457,56.693546
52,64.89186,56.425266
53,64.64689,56.154373
54,64.39982,55.88086
55,64.15086,55.60519
56,63.90028,55.327663
57,63.64832,55.048397
58,63.395298,54.767677
59,63.14155,54.485928
60,62.88744,54.203583
61,62.63342,53.920956
62,62.37991,53.638752
63,62.12737,53.35725
64,61.876244,53.07689
65,61.626934,52.79822
66,61.379745,52.52172
67,61.13491,52.247684
68,60.89248,51.976383
69,60.652466,51.707973
70,60.414734,51.442333
71,60.179012,51.179653
72,59.94498,50.919636
73,59.712227,50.662235
74,59.480347,50.4074
75,59.24907,50.15499
76,59.01821,49.905106
77,58.787773,49.657703
78,58.557865,49.412773
79,58.328667,49.17017
80,58.10041,48.930008
81,57.873367,48.692066
82,57.64783,48.456684
83,57.42414,48.223896
84,57.202656,47.99392
85,56.98375,47.767033
86,56.767773,47.543343
87,56.555008,47.32299
88,56.345585,47.105785
89,56.13944,46.891598
90,55.936283,46.679943
91,55.735638,46.47058
92,55.536945,46.263092
93,55.33968,46.057297
94,55.143456,45.852962
95,54.94802,45.650124
96,54.753242,45.44814
97,54.559116,45.24835
98,54.36567,45.049038
99,54.173,44.851116
100,53.981224,44.655315
101,53.790455,44.460205
102,53.600822,44.26669
103,53.41243,44.075245
104,53.225376,43.885086
105,53.039707,43.696144
106,52.855457,43.509037
107,52.67261,43.3236
108,52.491146,43.139202
109,52.310997,42.95621
110,52.13209,42.774773
111,51.95437,42.59466
112,51.777756,42.415436
113,51.602215,42.237656
114,51.427708,42.061172
115,51.254234,41.8859
116,51.08179,41.71164
117,50.910385,41.538876
118,50.740044,41.36744
119,50.570778,41.19714
120,50.40261,41.02819
121,50.23556,40.860638
