,all_loss_values,all_test_loss_values
0,79.78655,74.11403
1,79.73996,74.06963
2,79.69067,74.022964
3,79.63818,73.974014
4,79.58236,73.92265
5,79.52308,73.868866
6,79.460266,73.812515
7,79.393845,73.75348
8,79.32377,73.69162
9,79.250015,73.62688
10,79.17254,73.55925
11,79.09125,73.48869
12,79.006065,73.41508
13,78.9169,73.338196
14,78.82367,73.2576
15,78.72632,73.17284
16,78.62475,73.08354
17,78.5189,72.98945
18,78.40863,72.89046
19,78.293846,72.78628
20,78.17438,72.67647
21,78.05016,72.56092
22,77.92113,72.43983
23,77.787224,72.31299
24,77.648445,72.18012
25,77.50477,72.04133
26,77.35623,71.89693
27,77.20285,71.746956
28,77.04466,71.59125
29,76.88169,71.43003
30,76.71393,71.26338
31,76.541374,71.09102
32,76.36397,70.91297
33,76.18164,70.7296
34,75.994354,70.5408
35,75.80206,70.346375
36,75.60479,70.14666
37,75.40253,69.94145
38,75.19531,69.730286
39,74.98315,69.51408
40,74.76605,69.29247
41,74.54406,69.0648
42,74.31725,68.83186
43,74.08575,68.59374
44,73.84975,68.35013
45,73.60948,68.10139
46,73.365166,67.84823
47,73.11704,67.590546
48,72.86541,67.32817
49,72.610535,67.06177
50,72.3528,66.7924
51,72.092575,66.52009
52,71.83026,66.245735
53,71.56627,65.97085
54,71.30094,65.69574
55,71.0346,65.420715
56,70.76751,65.14674
57,70.499855,64.873726
58,70.23185,64.60167
59,69.963684,64.33099
60,69.695526,64.06176
61,69.42758,63.79488
62,69.15998,63.530186
63,68.89294,63.26779
64,68.626625,63.008316
65,68.36124,62.751507
66,68.096985,62.49819
67,67.83405,62.24738
68,67.572685,62.00033
69,67.31305,61.756535
70,67.05536,61.515713
71,66.79987,61.278107
72,66.54677,61.042767
73,66.29616,60.8101
74,66.04798,60.57956
75,65.80204,60.350384
76,65.557915,60.123135
77,65.31516,59.896782
78,65.07343,59.671654
79,64.83253,59.44746
80,64.5924,59.22415
81,64.35319,59.002266
82,64.11505,58.780876
83,63.87823,58.561
84,63.643017,58.34218
85,63.409668,58.1249
86,63.178482,57.909256
87,62.94975,57.69516
88,62.723705,57.483593
89,62.500473,57.273884
90,62.279987,57.06705
91,62.062042,56.86258
92,61.84633,56.66078
93,61.63249,56.461533
94,61.420208,56.26437
95,61.20923,56.069706
96,60.99931,55.87645
97,60.790283,55.685383
98,60.58199,55.49557
99,60.374325,55.30719
100,60.167233,55.119953
101,59.960705,54.933495
102,59.75479,54.74808
103,59.54959,54.562775
104,59.34523,54.378403
105,59.141853,54.194126
106,58.939613,54.010513
107,58.73866,53.82743
108,58.539093,53.64508
109,58.34103,53.463943
110,58.144524,53.283733
111,57.94961,53.105362
112,57.756306,52.92803
113,57.564583,52.752636
114,57.37442,52.578472
