,all_loss_values,all_test_loss_values
0,66.71486,67.996124
1,66.67214,67.93473
2,66.62721,67.90508
3,66.579605,67.86021
4,66.52914,67.7988
5,66.47562,67.730896
6,66.41885,67.666595
7,66.35871,67.60678
8,66.295,67.54514
9,66.227554,67.47519
10,66.156166,67.3951
11,66.080666,67.30741
12,66.000854,67.216324
13,65.91659,67.124954
14,65.82765,67.03244
15,65.733925,66.93494
16,65.63517,66.8285
17,65.531235,66.71223
18,65.421875,66.587975
19,65.30697,66.45896
20,65.18637,66.3272
21,65.05986,66.191216
22,64.92723,66.04789
23,64.788376,65.89448
24,64.643135,65.731094
25,64.491295,65.56004
26,64.33274,65.383545
27,64.16735,65.20191
28,63.99503,65.01281
29,63.815613,64.8139
30,63.628963,64.60471
31,63.434975,64.386566
32,63.233574,64.16173
33,63.02467,63.93055
34,62.808117,63.69133
35,62.583958,63.44245
36,62.351974,63.183144
37,62.112213,62.914692
38,61.864483,62.638733
39,61.608845,62.35558
40,61.34523,62.063717
41,61.0736,61.76152
42,60.793858,61.44918
43,60.50602,61.12855
44,60.210083,60.8009
45,59.906055,60.465332
46,59.593994,60.120045
47,59.27395,59.765507
48,58.945892,59.402775
49,58.609863,59.032795
50,58.2659,58.655407
51,57.91407,58.268677
52,57.554493,57.872925
53,57.187424,57.470345
54,56.812794,57.06207
55,56.430725,56.646194
56,56.04149,56.221386
57,55.64515,55.789276
58,55.24164,55.3526
59,54.83114,54.910076
60,54.414055,54.459118
61,53.990158,54.000824
62,53.55971,53.538406
63,53.12307,53.07142
64,52.680164,52.597763
65,52.231197,52.11697
66,51.776123,51.631462
67,51.31531,51.142056
68,50.849014,50.64674
69,50.37743,50.145107
70,49.900547,49.6392
71,49.418518,49.13061
72,48.931736,48.616623
73,48.440598,48.09722
74,47.944817,47.573795
75,47.444584,47.047935
76,46.940414,46.51923
77,46.43229,45.985226
78,45.920345,45.447464
79,45.404823,44.90873
80,44.88573,44.368015
81,44.36352,43.822594
82,43.838486,43.27412
83,43.31071,42.72528
84,42.780186,42.175346
85,42.247528,41.622814
86,41.712826,41.067886
87,41.176308,40.51218
88,40.638203,39.95709
89,40.098537,39.400997
90,39.557823,38.843018
91,39.015987,38.284542
92,38.47366,37.72656
93,37.930878,37.168774
94,37.387695,36.61023
95,36.84412,36.051975
96,36.300716,35.495464
97,35.758003,34.939907
98,35.215843,34.384995
99,34.67416,33.83223
100,34.133545,33.28123
101,33.59436,32.732006
102,33.056683,32.18407
103,32.520897,31.639185
104,31.986944,31.097038
105,31.455013,30.557116
106,30.925396,30.019947
107,30.3986,29.486244
108,29.874487,28.955704
109,29.353088,28.428316
110,28.834734,27.90441
111,28.319906,27.385984
112,27.808538,26.870747
113,27.300722,26.357807
114,26.796665,25.851036
115,26.296816,25.350597
116,25.801262,24.853355
117,25.310099,24.358994
118,24.823597,23.871128
119,24.341974,23.390533
120,23.865292,22.914358
121,23.393896,22.4417
122,22.927881,21.976057
123,22.467535,21.517921
124,22.012976,21.064838
125,21.564264,20.616173
126,21.121367,20.174784
127,20.684721,19.7404
128,20.25462,19.312273
129,19.83112,18.889729
130,19.414179,18.474281
131,19.00397,18.067007
132,18.6006,17.666359
133,18.204317,17.27225
134,17.81514,16.885168
135,17.432873,16.505316
136,17.057816,16.13272
137,16.690063,15.76761
138,16.329805,15.409156
139,15.976914,15.057742
140,15.631288,14.713845
141,15.2931185,14.377291
142,14.962472,14.047781
143,14.639358,13.725792
144,14.323758,13.411325
145,14.015628,13.10412
146,13.714945,12.803866
147,13.421819,12.511023
148,13.136211,12.22558
149,12.858069,11.947394
150,12.587353,11.676309
151,12.32384,11.412533
152,12.067631,11.155946
153,11.818686,10.9062395
154,11.576956,10.663347
155,11.342336,10.427529
156,11.114727,10.198629
157,10.894026,9.97633
158,10.680182,9.76058
159,10.473078,9.55172
160,10.2726965,9.349211
161,10.078783,9.153021
162,9.891353,8.963324
163,9.710274,8.7798605
164,9.53542,8.602459
165,9.366593,8.431126
166,9.203825,8.2656355
167,9.046921,8.106017
168,8.895787,7.95207
169,8.750213,7.8035984
170,8.6101055,7.660561
171,8.475286,7.5228705
172,8.34565,7.390287
173,8.221077,7.2626696
174,8.10144,7.139986
175,7.9866056,7.022171
176,7.876382,6.9085407
177,7.770658,6.7992954
178,7.6693063,6.6947727
179,7.572154,6.594596
180,7.479058,6.497981
181,7.389918,6.405104
182,7.304515,6.3165736
183,7.2227373,6.2317834
184,7.144382,6.150033
185,7.0693116,6.071746
186,6.9974093,5.9971223
187,6.9285946,5.9255834
188,6.8627048,5.856726
189,6.7995625,5.7907968
190,6.739019,5.727914
191,6.6810155,5.667504
192,6.625442,5.6093454
193,6.572185,5.553786
194,6.521083,5.5006604
195,6.472033,5.4493947
196,6.424953,5.4001927
197,6.379683,5.3530707
198,6.33611,5.307755
199,6.2942414,5.26406
200,6.25391,5.222106
201,6.2150545,5.181846
202,6.177591,5.1429234
203,6.1414084,5.105458
204,6.1063385,5.0694904
205,6.0723805,5.034684
206,6.0394535,5.000991
207,6.007519,4.9685307
208,5.976563,4.9371605
209,5.9465427,4.906776
210,5.9173555,4.8774624
211,5.8889723,4.8490424
212,5.8613214,4.8214307
213,5.8343363,4.7946696
214,5.807952,4.76866
215,5.782149,4.7433
216,5.756848,4.7186584
217,5.7320623,4.6946282
218,5.707741,4.671127
219,5.683938,4.6483583
220,5.660563,4.6258717
221,5.6375785,4.6040044
222,5.615,4.582659
223,5.592753,4.561614
224,5.5708313,4.541222
225,5.5492654,4.5210013
226,5.52798,4.501363
227,5.50689,4.481842
228,5.4860387,4.462854
229,5.465464,4.444009
230,5.445134,4.425565
231,5.425094,4.4074645
232,5.4053416,4.389602
233,5.385804,4.372165
234,5.366531,4.3547707
235,5.3474383,4.3379517
236,5.328515,4.320782
237,5.3097363,4.3048897
238,5.2912307,4.287565
239,5.272995,4.2728662
240,5.254956,4.2557473
241,5.237134,4.2409067
242,5.219539,4.2258353
243,5.2021365,4.209715
244,5.1850057,4.1957884
245,5.1680994,4.1807537
246,5.1514373,4.165652
247,5.13489,4.1520686
248,5.118512,4.1374087
249,5.102335,4.123218
250,5.086387,4.10998
251,5.070643,4.0957603
252,5.0550637,4.082212
253,5.0397263,4.0692415
254,5.0245967,4.055352
255,5.0095854,4.0421906
256,4.994726,4.0293303
257,4.9799957,4.0158057
258,4.965395,4.0030503
259,4.9509606,3.9903336
260,4.936679,3.977205
261,4.9225016,3.9647274
262,4.9084363,3.9519105
263,4.8944397,3.9387734
264,4.8805494,3.926161
265,4.866745,3.913107
266,4.852994,3.900075
267,4.8393354,3.8873851
268,4.825723,3.874334
269,4.8121815,3.8615985
270,4.7987275,3.8490098
271,4.785393,3.8361442
272,4.7721615,3.8236277
273,4.759012,3.811171
274,4.7459373,3.7985663
275,4.732929,3.7864254
276,4.719982,3.7741683
277,4.707148,3.7619514
278,4.6944623,3.750181
279,4.681868,3.7381907
280,4.669331,3.726518
281,4.6568084,3.714974
282,4.644378,3.703259
283,4.632051,3.6919153
284,4.6197853,3.6806774
285,4.6075916,3.6694643
286,4.595486,3.6586754
287,4.583484,3.647855
288,4.5715923,3.6371047
289,4.5598264,3.6265883
290,4.548253,3.6160512
291,4.5368433,3.605727
292,4.525579,3.5956688
293,4.5144663,3.58552
294,4.5034375,3.5756366
295,4.492524,3.5658653
296,4.4817724,3.555998
297,4.4711294,3.5463905
298,4.4605794,3.5367277
299,4.450067,3.5270524
300,4.4396353,3.5175266
301,4.4293036,3.5079637
302,4.419034,3.4984922
303,4.4088306,3.4891367
304,4.3987174,3.4797316
305,4.3886685,3.4705024
306,4.378762,3.461359
307,4.3690224,3.4521992
308,4.3593655,3.4432554
309,4.3497853,3.4343667
310,4.3402653,3.4255538
311,4.330792,3.4169261
312,4.3213634,3.4083133
313,4.3119955,3.3997376
314,4.3026915,3.3913102
315,4.2934833,3.382918
316,4.2843513,3.3745425
317,4.275277,3.3663237
318,4.266285,3.358225
319,4.2573724,3.3501058
320,4.248541,3.3421679
321,4.2398033,3.3344426
322,4.231157,3.3266919
323,4.222541,3.3191016
324,4.213985,3.3116941
325,4.2054615,3.3042321
326,4.196996,3.2968574
327,4.188611,3.2896
328,4.180303,3.2823102
329,4.1720376,3.2751644
330,4.16385,3.2681441
331,4.1557546,3.261112
332,4.1477075,3.2541578
333,4.1396813,3.2473836
334,4.1317015,3.2405648
335,4.1237435,3.233795
336,4.115852,3.2271237
337,4.108059,3.220434
338,4.1003203,3.21375
339,4.092652,3.207176
340,4.0850596,3.2006025
341,4.0775795,3.1940198
342,4.070195,3.1874864
343,4.0628324,3.180912
344,4.05547,3.1743693
345,4.0481524,3.1678698
346,4.040887,3.1613903
347,4.033683,3.1549644
348,4.0264935,3.1486237
349,4.0193963,3.1423123
350,4.012383,3.135988
351,4.005416,3.1296723
352,3.998509,3.1234741
353,3.9916587,3.1172812
354,3.9848297,3.1111224
355,3.9780567,3.1051443
356,3.9713762,3.099151
357,3.964746,3.093215
358,3.9581583,3.087459
359,3.9516435,3.0817487
360,3.9452157,3.0761487
361,3.9388292,3.0706544
362,3.9324844,3.06524
363,3.926191,3.0599205
364,3.9199543,3.0546737
365,3.9137328,3.0495234
366,3.90755,3.0443919
367,3.9014156,3.0393364
368,3.8953388,3.0343006
369,3.8893163,3.0292666
370,3.8833358,3.0243106
371,3.8773828,3.0194516
372,3.8714552,3.014574
373,3.8655677,3.0096889
374,3.859731,3.0048892
375,3.8539526,3.0001864
376,3.8482223,2.9954898
377,3.8425343,2.9908066
378,3.8368528,2.9862382
379,3.831216,2.9817085
380,3.825634,2.9772496
381,3.8201106,2.9728415
382,3.8146157,2.9685133
383,3.8091462,2.9642727
384,3.8037164,2.960055
385,3.7983112,2.9558728
386,3.7929802,2.951787
387,3.7876613,2.9477491
388,3.7823675,2.943715
389,3.777088,2.9397342
390,3.7718253,2.9358053
391,3.7666078,2.9318936
392,3.7614672,2.9279377
393,3.756374,2.9239821
394,3.7513065,2.9200375
395,3.7462888,2.9160862
396,3.7413163,2.9121735
397,3.7363446,2.908345
398,3.731391,2.9045448
399,3.7264485,2.9007628
400,3.721532,2.8970077
401,3.7166202,2.8932736
402,3.711747,2.8895972
403,3.706907,2.8859212
404,3.7021215,2.8822224
405,3.6973684,2.8786225
406,3.6926782,2.8751905
407,3.6880164,2.871855
408,3.6833954,2.8685918
409,3.6788242,2.8653843
410,3.674275,2.8622448
411,3.6697571,2.859148
412,3.6652644,2.856128
413,3.660798,2.8531573
414,3.656352,2.8501995
415,3.6519423,2.8472102
416,3.6475785,2.8442202
417,3.6432335,2.8412514
418,3.6389241,2.838299
