,all_loss_values,all_test_loss_values
0,83.51011,58.84953
1,83.462845,58.802975
2,83.41263,58.75364
3,83.35882,58.701347
4,83.30125,58.64592
5,83.2397,58.58726
6,83.17404,58.525288
7,83.104126,58.45983
8,83.02979,58.390713
9,82.95096,58.317696
10,82.867455,58.240654
11,82.7792,58.1595
12,82.68608,58.074177
13,82.588,57.98445
14,82.48484,57.889996
15,82.3765,57.79056
16,82.26288,57.6861
17,82.14391,57.57659
18,82.0196,57.46193
19,81.89002,57.342148
20,81.75532,57.217495
21,81.61569,57.088367
22,81.471375,56.95523
23,81.32253,56.818447
24,81.1693,56.678135
25,81.01177,56.534374
26,80.85001,56.387375
27,80.68401,56.2373
28,80.513695,56.08392
29,80.3389,55.926632
30,80.15939,55.76483
31,79.974945,55.59841
32,79.785355,55.4274
33,79.59049,55.251675
34,79.390305,55.071033
35,79.18479,54.88564
36,78.97402,54.695877
37,78.75814,54.50172
38,78.53736,54.302914
39,78.31193,54.099464
40,78.08211,53.891766
41,77.848175,53.67979
42,77.61042,53.463753
43,77.36917,53.244503
44,77.12488,53.02236
45,76.87803,52.798073
46,76.629196,52.571545
47,76.378914,52.343414
48,76.127594,52.113052
49,75.87544,51.881035
50,75.62243,51.64618
51,75.3683,51.409
52,75.112686,51.169266
53,74.85533,50.926563
54,74.59603,50.681267
55,74.334854,50.433426
56,74.07201,50.183094
57,73.807846,49.930805
58,73.542915,49.67754
59,73.27784,49.42328
60,73.01329,49.168957
61,72.749825,48.914692
62,72.487915,48.659966
63,72.22785,48.405766
64,71.96978,48.151638
65,71.71384,47.898952
66,71.46011,47.64816
67,71.20874,47.399864
68,70.95981,47.154655
69,70.713356,46.911697
70,70.46931,46.671604
71,70.227455,46.43296
72,69.98739,46.195206
73,69.74857,45.95848
74,69.51045,45.721054
75,69.27257,45.48371
76,69.0346,45.246315
77,68.79639,45.009415
78,68.55794,44.77398
79,68.31936,44.540287
80,68.080894,44.30968
81,67.84285,44.08171
82,67.60555,43.856827
83,67.36925,43.63507
84,67.13412,43.4151
85,66.90013,43.196518
86,66.66721,42.97847
87,66.43527,42.759953
88,66.20427,42.541134
89,65.974266,42.322044
90,65.74542,42.102837
91,65.51796,41.883743
92,65.29216,41.66609
93,65.06828,41.449646
94,64.846565,41.234592
95,64.62715,41.022106
96,64.4101,40.812233
97,64.19538,40.604355
98,63.982914,40.398724
99,63.77255,40.19476
100,63.56412,39.993244
101,63.35746,39.79329
102,63.152405,39.594883
103,62.94882,39.397934
104,62.746582,39.202633
105,62.54563,39.00958
106,62.345898,38.818176
107,62.14738,38.62899
108,61.950058,38.441753
109,61.753956,38.25701
110,61.55907,38.074467
111,61.36544,37.893856
112,61.173084,37.71519
113,60.982025,37.538616
114,60.792274,37.363926
115,60.60383,37.19122
116,60.416695,37.01982
117,60.230843,36.85041
118,60.046234,36.682304
119,59.862858,36.51578
120,59.68066,36.35044
121,59.499638,36.18652
122,59.319786,36.024254
