,all_loss_values,all_test_loss_values
0,72.24261,54.145836
1,72.233696,54.140003
2,72.22478,54.133892
3,72.21583,54.12749
4,72.20687,54.121235
5,72.19791,54.1152
6,72.18901,54.1092
7,72.18011,54.10291
8,72.17105,54.096542
9,72.16198,54.09021
10,72.15299,54.084118
11,72.14404,54.078014
12,72.13519,54.072094
13,72.126045,54.066086
14,72.11698,54.05982
15,72.10789,54.05368
16,72.09892,54.047707
17,72.08977,54.041313
18,72.08042,54.03525
19,72.07132,54.02889
20,72.06219,54.022564
21,72.05282,54.016556
22,72.04368,54.010334
23,72.03445,54.00436
24,72.02542,53.9985
25,72.016266,53.992477
26,72.00699,53.98678
27,71.99771,53.980484
28,71.98813,53.974407
29,71.97907,53.96836
30,71.96932,53.96268
31,71.96016,53.956627
32,71.950294,53.95041
33,71.94089,53.943897
34,71.93107,53.937782
35,71.92131,53.931953
36,71.9119,53.92617
37,71.90256,53.920647
38,71.89287,53.91435
39,71.88311,53.90868
40,71.8733,53.9033
41,71.86414,53.89764
42,71.85481,53.891525
43,71.84481,53.884953
44,71.83485,53.878952
45,71.82483,53.872776
46,71.81466,53.86711
47,71.80516,53.860992
48,71.79521,53.85453
49,71.78546,53.847958
50,71.77523,53.84148
51,71.76527,53.835682
52,71.75566,53.829643
53,71.74514,53.823875
54,71.735245,53.817806
55,71.724884,53.811543
56,71.71633,53.805832
57,71.70638,53.799896
58,71.69694,53.79433
59,71.68694,53.787594
60,71.676674,53.781082
61,71.667046,53.775658
62,71.65724,53.76969
63,71.646736,53.764187
64,71.63626,53.75785
65,71.626465,53.7518
66,71.61625,53.74621
67,71.60735,53.74114
68,71.59714,53.736122
69,71.58688,53.72963
70,71.576416,53.723797
71,71.567894,53.71742
72,71.557816,53.712112
73,71.547615,53.707108
74,71.53713,53.70208
75,71.52664,53.696136
76,71.517784,53.689487
77,71.50783,53.68331
78,71.49611,53.678326
79,71.4852,53.673107
80,71.47546,53.667854
81,71.466736,53.662586
82,71.456,53.656864
83,71.44379,53.652378
84,71.43289,53.646
85,71.42337,53.639046
86,71.41389,53.632195
87,71.40245,53.626194
88,71.39082,53.621082
89,71.37957,53.61586
90,71.369644,53.610893
91,71.35922,53.604107
92,71.3482,53.598206
93,71.338196,53.59217
94,71.32678,53.586433
95,71.3149,53.58085
96,71.303795,53.575565
97,71.29317,53.57003
98,71.28285,53.564552
99,71.27115,53.559895
100,71.26077,53.554745
101,71.2494,53.54968
102,71.23714,53.544724
103,71.228584,53.540005
104,71.21742,53.534924
105,71.20897,53.5296
106,71.20016,53.525024
107,71.18793,53.519238
108,71.17559,53.514896
109,71.16439,53.509888
110,71.15316,53.50458
111,71.14186,53.500546
112,71.13033,53.49454
113,71.12041,53.48922
114,71.11059,53.486347
115,71.09926,53.479927
116,71.086945,53.47651
117,71.075294,53.471363
118,71.06582,53.46829
119,71.05464,53.464
120,71.04384,53.46065
121,71.03366,53.45522
122,71.022224,53.449905
123,71.011986,53.445335
124,70.99954,53.440617
125,70.98749,53.437145
126,70.97561,53.432518
127,70.96451,53.426945
128,70.953,53.423134
129,70.93951,53.418713
130,70.92892,53.41539
131,70.915985,53.411366
132,70.90418,53.40679
133,70.89515,53.401196
134,70.88227,53.395386
135,70.8697,53.38998
136,70.85643,53.3832
137,70.84416,53.376255
138,70.83308,53.37257
139,70.82132,53.367302
140,70.807655,53.364388
141,70.795876,53.359806
142,70.78389,53.355312
143,70.77446,53.351948
144,70.76175,53.34837
145,70.75108,53.34456
146,70.739716,53.340633
147,70.72703,53.33703
148,70.71311,53.33133
149,70.70026,53.3243
150,70.68881,53.31772
151,70.677666,53.310314
152,70.665596,53.30585
153,70.65409,53.302864
154,70.639404,53.29755
155,70.62614,53.29216
156,70.61378,53.285503
157,70.60163,53.283096
158,70.58769,53.278316
159,70.5753,53.27392
160,70.563934,53.267857
161,70.55045,53.263977
162,70.53737,53.259323
163,70.52497,53.253914
164,70.51177,53.250694
165,70.49825,53.244995
166,70.487816,53.24064
167,70.47395,53.237183
168,70.461586,53.232307
169,70.447716,53.225685
170,70.43562,53.221912
171,70.42693,53.21539
172,70.41475,53.211403
173,70.40119,53.205765
174,70.38742,53.20148
175,70.37795,53.198547
176,70.36638,53.192726
177,70.35403,53.188625
178,70.34432,53.181778
179,70.330635,53.17792
180,70.32188,53.171886
181,70.30916,53.169716
182,70.29544,53.166336
183,70.28274,53.162872
184,70.26918,53.15938
185,70.25888,53.156616
186,70.24804,53.15433
187,70.23524,53.151253
188,70.22561,53.146374
189,70.21331,53.14209
190,70.20113,53.13928
191,70.187065,53.136745
192,70.182396,53.1337
193,70.16975,53.131878
194,70.15685,53.128895
195,70.14264,53.126743
196,70.13172,53.122036
197,70.118355,53.11828
198,70.10434,53.112873
199,70.09277,53.10744
200,70.07986,53.10363
201,70.065125,53.09905
202,70.05494,53.095566
203,70.04134,53.089905
204,70.028305,53.086967
205,70.01764,53.084267
206,70.00406,53.079655
207,69.98995,53.075607
208,69.97851,53.071323
209,69.96501,53.069992
210,69.951706,53.066574
211,69.93751,53.06415
212,69.923584,53.062084
213,69.91404,53.05934
214,69.89832,53.0554
215,69.88696,53.053272
216,69.87071,53.051487
217,69.85689,53.046543
218,69.843575,53.042637
219,69.83086,53.04345
220,69.8171,53.041603
221,69.802704,53.03933
222,69.78587,53.036175
223,69.77031,53.03422
224,69.7587,53.032112
225,69.745186,53.02765
226,69.72931,53.024414
227,69.71562,53.023815
228,69.70346,53.02171
229,69.691124,53.017258
230,69.67294,53.014263
231,69.659,53.012733
232,69.64529,53.00958
233,69.63165,53.004807
234,69.61931,53.00374
235,69.60721,53.000076
236,69.5933,52.996204
237,69.5792,52.992405
238,69.562874,52.988667
239,69.54738,52.983677
240,69.5357,52.978504
241,69.51957,52.97446
242,69.50363,52.969162
243,69.48979,52.963844
244,69.4787,52.95794
245,69.46283,52.953842
246,69.45119,52.949806
247,69.43775,52.949036
248,69.424675,52.945328
249,69.41106,52.940903
250,69.39973,52.937843
251,69.38359,52.933746
252,69.37046,52.93313
253,69.35895,52.92765
254,69.347176,52.92349
255,69.33225,52.920155
256,69.31894,52.914745
257,69.30651,52.909477
258,69.28976,52.901775
259,69.274826,52.89585
260,69.264595,52.891426
261,69.25194,52.88751
262,69.237564,52.886864
263,69.22707,52.884026
264,69.21172,52.880688
265,69.19735,52.876717
266,69.18183,52.870155
267,69.16568,52.865765
268,69.15126,52.86333
269,69.13567,52.857407
270,69.12037,52.85406
271,69.107735,52.85037
272,69.09811,52.848667
273,69.08045,52.844563
274,69.06372,52.83856
275,69.047874,52.838776
276,69.03422,52.834976
277,69.019135,52.830612
278,69.01003,52.827072
279,68.995155,52.82505
280,68.98,52.82425
281,68.96323,52.818798
282,68.94808,52.81542
283,68.93391,52.80974
284,68.92176,52.800274
285,68.905594,52.79346
286,68.88856,52.79125
287,68.875565,52.789448
288,68.868164,52.784134
289,68.8574,52.781456
290,68.847466,52.78065
291,68.83119,52.782948
292,68.81582,52.77645
293,68.799866,52.77261
294,68.78799,52.766544
295,68.769356,52.7608
296,68.75394,52.755527
297,68.737946,52.748436
298,68.723785,52.741486
299,68.707565,52.73673
300,68.69329,52.729748
301,68.681465,52.723484
302,68.671455,52.717228
303,68.65906,52.71096
304,68.64069,52.70524
305,68.623505,52.697998
306,68.60992,52.693035
307,68.591484,52.688133
308,68.57757,52.683506
309,68.565765,52.677208
310,68.55187,52.671932
311,68.54024,52.664352
312,68.53252,52.65699
313,68.5184,52.652374
314,68.50161,52.64634
315,68.48296,52.640545
316,68.47027,52.635303
317,68.45674,52.631226
318,68.4449,52.625877
319,68.4296,52.62114
320,68.413864,52.616848
321,68.39656,52.611027
322,68.38296,52.60341
323,68.36468,52.595474
324,68.35063,52.59103
325,68.33678,52.585526
326,68.31772,52.579002
327,68.300674,52.574688
328,68.2842,52.571198
329,68.26957,52.569332
330,68.25284,52.562027
331,68.239105,52.55449
332,68.22751,52.548866
333,68.213974,52.541557
334,68.2006,52.535034
335,68.19057,52.53194
336,68.17228,52.525875
337,68.15899,52.51874
338,68.14731,52.51485
339,68.13223,52.508617
340,68.11434,52.501995
341,68.095955,52.499527
342,68.08216,52.497627
343,68.07087,52.49147
344,68.050514,52.489067
345,68.034645,52.48544
346,68.01372,52.47969
347,67.99725,52.47888
348,67.97744,52.472034
349,67.96388,52.467697
350,67.94805,52.46407
351,67.93415,52.458374
352,67.922386,52.45489
353,67.90112,52.450695
354,67.87956,52.443836
355,67.863365,52.43793
356,67.84948,52.431515
357,67.83256,52.427334
358,67.819435,52.422455
359,67.80099,52.41726
360,67.78587,52.41398
361,67.77342,52.405167
362,67.757385,52.396957
363,67.737686,52.3941
364,67.72393,52.38831
365,67.704895,52.383427
366,67.688385,52.3796
367,67.67202,52.37947
368,67.65716,52.37091
369,67.64306,52.364807
370,67.62342,52.359577
371,67.607056,52.354836
372,67.59177,52.35
373,67.5784,52.344467
374,67.55897,52.33719
375,67.54603,52.33288
376,67.52973,52.32506
377,67.51508,52.318848
378,67.50174,52.314785
379,67.48267,52.307148
380,67.467606,52.303062
381,67.45582,52.29567
382,67.43874,52.290882
383,67.41884,52.281895
384,67.40732,52.27465
385,67.38902,52.26885
386,67.37417,52.26115
387,67.357506,52.256794
388,67.34042,52.24857
389,67.32249,52.24524
390,67.3104,52.241512
391,67.29281,52.232895
392,67.27803,52.231567
393,67.26158,52.230053
394,67.245224,52.223145
395,67.231125,52.219654
396,67.21791,52.21487
397,67.196594,52.208084
398,67.18729,52.203457
399,67.17407,52.19967
400,67.15931,52.193066
401,67.13943,52.185787
402,67.12211,52.179386
403,67.10558,52.171684
404,67.09168,52.170235
405,67.07746,52.165325
406,67.059235,52.161453
407,67.041885,52.1544
408,67.02819,52.15606
409,67.01075,52.152733
410,66.98998,52.144257
411,66.976006,52.139378
412,66.962006,52.14192
413,66.94334,52.138493
414,66.92469,52.134605
415,66.906845,52.127186
416,66.89127,52.12307
417,66.870575,52.11901
418,66.8643,52.112957
419,66.848785,52.110813
420,66.83274,52.108654
421,66.81357,52.108456
422,66.79903,52.110847
423,66.77775,52.109013
424,66.75918,52.102173
425,66.7419,52.0958
426,66.72094,52.088417
427,66.703064,52.082558
428,66.691826,52.077007
429,66.67345,52.073242
430,66.66053,52.06563
431,66.641525,52.058495
432,66.6238,52.05435
433,66.60711,52.05088
434,66.58916,52.043137
435,66.57627,52.038387
436,66.56732,52.03264
437,66.55583,52.027054
438,66.54534,52.02229
439,66.52945,52.019585
440,66.51305,52.01429
441,66.48971,52.010914
442,66.47,52.011345
443,66.45686,52.00486
444,66.43897,51.998177
445,66.42669,51.99538
446,66.4043,51.99791
447,66.38455,51.997444
448,66.36707,51.9997
449,66.34839,51.99597
450,66.33621,51.99568
451,66.32103,51.99424
452,66.31568,51.99273
453,66.30214,51.987724
454,66.2836,51.990402
455,66.26717,51.98702
456,66.24597,51.98677
457,66.22876,51.983288
458,66.20839,51.97518
459,66.193474,51.97188
460,66.17487,51.973537
461,66.16808,51.965927
462,66.14923,51.960007
463,66.12884,51.96117
464,66.11031,51.9563
465,66.098465,51.94765
466,66.07952,51.950397
467,66.05993,51.94371
468,66.04357,51.936577
469,66.02528,51.933384
470,66.010506,51.934647
471,65.99392,51.933903
472,65.97409,51.93123
473,65.957184,51.9298
474,65.94179,51.92765
475,65.92693,51.928078
476,65.905014,51.922348
477,65.88874,51.91305
478,65.87576,51.909645
479,65.86464,51.91007
480,65.848724,51.90298
481,65.835365,51.908634
482,65.82016,51.908653
483,65.80622,51.905724
484,65.79271,51.90274
485,65.76902,51.901363
486,65.75668,51.903744
487,65.736145,51.898045
488,65.72261,51.89204
489,65.706696,51.89706
490,65.69241,51.891247
491,65.67141,51.885387
492,65.65459,51.882294
493,65.635086,51.879986
494,65.62271,51.87705
495,65.603676,51.8789
