all_loss_values,13.0124235,1.6612278,0.48542002,0.3099289,0.24702263,0.20524833,0.17264515,0.14627889,0.124702,0.10693118,0.09222618,0.080008,0.069816634,0.061283164,0.054110277,0.048057437,0.042929355,0.038567122,0.03484094,0.031644672,0.028891343623399734,0.026509294286370277,0.024439578875899315,0.02263338305056095,0.02105036936700344,0.01965699903666973,0.018425285816192627,0.01733195036649704,0.016357421875,0.015485286712646484,0.014701742678880692,0.013995102606713772,0.01335543766617775,0.012774383649230003,0.012244724668562412,0.011760330758988857,0.011315916664898396,0.010906950570642948,0.01052952092140913,0.010180211625993252,0.00985608622431755,0.009554552845656872,0.009273371659219265,0.009010571986436844,0.008764400146901608,0.00853330921381712,0.008315970189869404,0.008111170493066311,0.007917813956737518,0.007734984625130892,0.007561809383332729,0.0073975143022835255,0.007241425570100546,0.007092921528965235,0.006951431278139353,0.006816465873271227,0.006687559187412262,0.006564299575984478,0.0064463140442967415,0.006333255209028721,0.006224797107279301,0.006120674777776003,0.006020603235810995,0.00592436408624053,0.005831701681017876,0.0057424516417086124,0.005656399764120579,0.0055733732879161835,0.005493223667144775,0.005415789783000946,0.005340950563549995,0.005268549080938101,0.005198485683649778,0.005130653269588947,0.00506494240835309,0.005001240409910679,0.004939467646181583,0.00487953657284379,0.00482137780636549,0.0047648996114730835,0.004710052628070116,0.004656744189560413,0.00460492167621851,0.004554534796625376,0.004505525343120098,0.004457829054445028,0.00441140029579401,0.004366194363683462,0.004322161432355642,0.004279264714568853,0.004237453453242779,0.004196702037006617,0.004156961105763912,0.004118202719837427,0.004080383572727442,0.004043480381369591,0.004007459618151188,0.003972298931330442,0.003937959671020508,0.0039044134318828583,0.0038716450799256563,0.0038396234158426523,0.00380831491202116,0.0037777216639369726,0.0037477933801710606,0.0037185251712799072,0.0036898942198604345,0.003661882830783725,0.003634456777945161,0.0036076263058930635,0.0035813418217003345,0.0035556217189878225,0.0035304189659655094,0.0035057305358350277,0.003481535008177161,0.0034578368067741394,0.003434593789279461,0.0034118108451366425,0.0033894760999828577,0.0033675639424473047,0.00334607670083642,0.0033249908592551947,0.003304298734292388,0.00328398821875453,0.0032640520948916674,0.0032444752287119627,0.0032252550590783358,0.0032063783146440983,0.003187833121046424,0.00316961039789021,0.0031516971066594124,0.003134096972644329,0.0031167936976999044,0.0030997826252132654,0.0030830474570393562,0.003066596109420061,0.003050399012863636,0.003034478286281228,0.0030188036616891623,0.0030033790972083807,0.002988191554322839,0.0029732368420809507,0.0029585123993456364,0.0029440089128911495,0.0029297247529029846,0.002915649674832821,0.002901786472648382,0.0028881162870675325,0.0028746493626385927,0.0028613638132810593,0.002848264528438449,0.002835351275280118,0.0028226084541529417,0.0028100479394197464,0.002797657623887062,0.002785423072054982,0.002773352200165391,0.0027614387217909098,0.0027496707625687122,0.0027380590327084064,0.0027265879325568676,0.002715260721743107,0.0027040739078074694,0.002693021669983864,0.0026820998173207045,0.002671304391697049,0.0026606412138789892,0.002650096546858549,0.002639675047248602,0.002629371825605631,0.002619184320792556,0.002609096933156252,0.0025991336442530155,0.002589278621599078,0.0025795206893235445,0.0025698745157569647,0.002560319611802697,0.002550865290686488,0.0025415129493921995,0.0025322451256215572,0.0025230785831809044,0.0025139993522316217,0.0025050085969269276,0.0024961039889603853,0.0024872799403965473,0.0024785406421869993,0.00246988981962204,0.002461311174556613,0.002452811924740672,0.0024443932343274355,0.00243603833951056,0.0024277695920318365,0.0024195692967623472,0.0024114393163472414,0.002403372898697853,0.0023953737691044807,0.002387449610978365,0.002379586221650243,0.0023717819713056087,0.0023640478029847145,0.0023563760332763195,0.002348758280277252,0.0023412061855196953,0.002333709504455328,0.0023262707982212305,0.002318892627954483,0.002311563352122903,0.002304282272234559,0.0022970621939748526,0.0022898977622389793,0.002282779896631837,0.002275709994137287,0.002268698299303651,0.002261733403429389,0.002254810417070985,0.002247942378744483,0.0022411111276596785,0.0022343345917761326,0.002227598335593939,0.0022209063172340393,0.0022142603993415833,0.0022076554596424103,0.0022010873071849346,0.0021945699118077755,0.0021880955900996923,0.0021816492080688477,0.002175247063860297,0.002168894512578845,0.0021625664085149765,0.002156283473595977,0.002150033600628376,0.002143827034160495,0.0021376481745392084,0.0021315047051757574,0.0021254054736346006,0.0021193346474319696,0.002113304566591978,0.0021073047537356615,0.002101335907354951,0.002095399657264352,0.002089501591399312,0.0020836275070905685,0.002077793702483177,0.002071982016786933,0.0020662015303969383,0.0020604555029422045,0.0020547418389469385,0.002049050759524107,0.0020434032194316387,0.0020377703476697206,0.002032166114076972,0.002026596572250128,0.0020210505463182926,0.002015539910644293,0.002010049531236291,0.0020045856945216656,0.0019991511944681406,0.001993737416341901,0.001988357864320278,0.001982999499887228,0.001977667212486267,0.0019723549485206604,0.001967080868780613,0.0019618209917098284,0.001956584630534053,0.001951382146216929,0.0019461852498352528,0.0019410289824008942,0.0019358916906639934,0.0019307704642415047,0.0019256786908954382,0.0019206106662750244,0.0019155608024448156,0.0019105400424450636,0.0019055301090702415,0.001900551957078278,0.0018955878913402557,0.0018906511832028627,0.0018857320537790656,0.0018808364402502775,0.0018759568920359015,0.0018711020238697529,0.001866264152340591,0.0018614499131217599,0.0018566554645076394,0.0018518842989578843,0.0018471248913556337,0.001842391095124185,0.001837673131376505,0.0018329715821892023,0.0018282926175743341,0.0018236369360238314,0.001818987773731351,0.001814366551116109,0.0018097657011821866,0.0018051767256110907,0.0018006102181971073,0.0017960600089281797,0.0017915304051712155,0.0017870127921923995,0.0017825164832174778,0.0017780307680368423,0.0017735688015818596,0.0017691256944090128,0.0017646962078288198,0.0017602856969460845,0.0017558920662850142,0.0017515061190351844,0.0017471462488174438,0.0017428024439141154,0.001738471444696188,0.0017341600032523274,0.0017298650927841663,0.0017255778657272458,0.0017213146202266216,0.0017170625505968928,0.001712835393846035,0.00170860905200243,0.0017044059932231903,0.0017002163222059608,0.0016960459761321545,0.0016918849432840943,0.0016877440502867103,0.0016836166614666581,0.001679501961916685,0.0016754058888182044,0.001671317033469677,0.0016672518104314804,0.0016631933394819498,0.001659148489125073,0.0016551221488043666,0.0016511146677657962,0.001647113123908639,0.0016431318363174796,0.0016391593962907791,0.001635208260267973,0.0016312676016241312,0.0016273325309157372,0.0016234142240136862,0.0016195181524381042,0.0016156237106770277,0.0016117488266900182,0.001607884536497295,0.0016040379414334893,0.0016002022894099355,0.001596378511749208,0.0015925692860037088,0.0015887707704678178,0.001584984827786684,0.0015812135534361005,0.0015774562489241362,0.001573711633682251,0.0015699764480814338,0.0015662587247788906,0.0015625464729964733,0.0015588542446494102,0.0015551652759313583,0.0015514909755438566,0.0015478362329304218,0.0015441838186234236,0.001540549099445343,0.0015369267202913761,0.0015333108603954315,0.0015297152567654848,0.0015261261723935604,0.0015225503593683243,0.001518980716355145,0.001515429001301527,0.0015118886949494481,0.0015083622420206666,0.0015048382338136435,0.0015013355296105146,0.001497837365604937,0.0014943528221920133,0.001490876660682261,0.001487415167503059,0.00148396089207381,0.001480522914789617,0.0014770922716706991,0.0014736716402694583,0.001470268121920526,0.001466871239244938,0.0014634851831942797,0.001460106810554862,0.0014567467151209712,0.0014533920912072062,0.0014500456163659692,0.0014467197470366955,0.0014433937612921,0.0014400819782167673,0.0014367818366736174,0.0014334914740175009,0.0014302097260951996,0.0014269431121647358,0.001423681853339076,0.0014204285107553005,0.001417188555933535,0.0014139603590592742,0.0014107372844591737,0.0014075328363105655,0.001404331880621612,0.0014011452440172434,0.001397959073074162,0.001394796185195446,0.0013916364405304193,0.001388487871736288,0.0013853415148332715,0.0013822094770148396,0.0013790872180834413,0.001375979627482593,0.0013728770427405834,0.0013697865651920438,0.0013667016755789518,0.0013636299408972263,0.0013605640269815922,0.001357510918751359,0.0013544638641178608,0.001351428683847189,0.0013484006049111485,0.0013453834690153599,0.001342372503131628,0.0013393770204856992,0.0013363832840695977,0.0013334063114598393,0.0013304315507411957,0.0013274678494781256,0.0013245083391666412,0.0013215685030445457,0.0013186261057853699,0.0013157010544091463,0.0013127808924764395,0.0013098747003823519,0.0013069716515019536,0.001304082223214209,0.001301195821724832,0.001298322225920856,0.001295453286729753,0.0012925959890708327,0.0012897447450086474,0.0012869038619101048,0.0012840721756219864,0.0012812463100999594,0.0012784302234649658,0.001275623682886362,0.0012728263391181827,0.0012700363295152783,0.0012672533048316836,0.0012644787784665823,0.0012617079773917794,0.0012589525431394577,0.0012562061892822385,0.0012534626293927431,0.0012507251230999827,0.001248002634383738,0.0012452842202037573,0.0012425794266164303,0.0012398752151057124,0.0012371775228530169,0.0012344938004389405,0.0012318171793594956,0.0012291499879211187,0.0012264903634786606,0.0012238312046974897,0.0012211839202791452,0.0012185502564534545,0.0012159158941358328,0.0012132892152294517,0.0012106760405004025,0.0012080699671059847,0.0012054695980623364,0.0012028776109218597,0.0012002926087006927,0.0011977138929069042,0.0011951419292017817,0.0011925790458917618,0.0011900237295776606,0.0011874772608280182,0.001184938009828329,0.001182405510917306,0.0011798819759860635,0.0011773654259741306,0.001174847362563014,0.001172342337667942,0.001169850816950202,0.0011673622066155076,0.0011648768559098244,0.0011624012840911746,0.0011599358404055238,0.0011574758682399988,0.0011550195049494505,0.001152574666775763,0.001150133553892374,0.0011476997751742601,0.0011452725157141685,0.0011428557336330414,0.0011404483811929822,0.0011380395153537393,0.0011356418253853917,0.0011332479771226645,0.0011308657703921199,0.0011284876381978393,0.00112611660733819,0.0011237580329179764,0.0011213960824534297,0.0011190458899363875,0.0011167072225362062,0.001114364480599761,0.001112033030949533,0.0011097114766016603,0.0011073932982981205,0.0011050832690671086,0.0011027805740013719,0.0011004883563145995,0.0010981920640915632,0.0010959116043522954,0.0010936313774436712,0.0010913568548858166,0.0010890938574448228,0.001086833537556231,0.0010845819488167763,0.001082338159903884,0.001080100890249014,0.0010778660653159022,0.0010756362462416291,0.0010734155075624585,0.0010712044313549995,0.0010689920745790005,0.0010667970636859536,0.001064600539393723,0.0010624057613313198,0.001060226815752685,0.0010580475209280849,0.001055874046869576,0.0010537139605730772,0.0010515553876757622,0.001049400889314711,0.0010472539579495788,0.0010451141279190779,0.0010429768590256572,0.0010408464586362243,0.0010387259535491467,0.0010366096394136548,0.0010344989132136106,0.0010323951719328761,0.0010302964365109801,0.0010282043367624283,0.0010261153802275658,0.0010240318952128291,0.0010219563264399767,0.0010198857635259628,0.0010178220691159368,0.0010157651267945766,0.0010137134231626987,0.001011665677651763,0.0010096251498907804,0.0010075910249724984,0.0010055607417598367,0.0010035346494987607,0.0010015161242336035,0.0009995040018111467,0.0009974942076951265,0.0009954890701919794,0.0009934963891282678,0.0009915023110806942,0.0009895216207951307,0.0009875405812636018,0.0009855664102360606,0.0009835967794060707,0.0009816319216042757,0.0009796774247661233,0.0009777214145287871,0.0009757762309163809,0.0009738323860801756,0.0009718961664475501,0.0009699657675810158,0.0009680439252406359,0.0009661178919486701,0.0009642055374570191,0.000962292542681098,0.0009603878133930266,0.0009584900690242648,0.0009565937798470259,0.0009547062800265849,0.0009528248338028789,0.000950942630879581,0.0009490711381658912,0.0009472028468735516,0.0009453382226638496,0.0009434809326194227,0.0009416270186193287,0.0009397747344337404,0.0009379368275403976,0.0009360963013023138,0.000934265844989568,0.0009324376587755978,0.000930615293327719,0.0009287948487326503,0.0009269826696254313,0.0009251798037439585,0.000923373328987509,0.0009215790778398514,0.000919779937248677,0.0009179909247905016,0.0009162076166830957,0.0009144290233962238,0.0009126542136073112,0.0009108898811973631,0.0009091258980333805,0.0009073641849681735,0.0009056148119270802,0.0009038607240654528,0.0009021137375384569,0.0009003722807392478,0.0008986396715044975,0.0008969060727395117,0.0008951826603151858,0.0008934626821428537,0.000891743809916079,0.0008900312823243439,0.0008883242844603956,0.0008866217685863376,0.0008849260048009455,0.0008832283783704042,0.0008815407636575401,0.0008798588532954454,0.0008781774085946381,0.0008765002130530775,0.0008748304098844528,0.0008731642155908048,0.0008715027361176908,0.000869844458065927,0.0008681907202117145,0.0008665446657687426,0.0008648981456644833,0.0008632583194412291,0.0008616248960606754,0.0008599912980571389,0.0008583650924265385,0.0008567450568079948,0.0008551277569495142,0.000853512086905539,0.0008519033435732126,0.0008502983837388456,0.0008486994192935526,0.000847101619001478,0.0008455123752355576,0.0008439237717539072,0.0008423404069617391,0.0008407598943449557,0.0008391868323087692,0.0008376191835850477,0.000836048333439976,0.0008344880770891905,0.0008329279953613877,0.0008313761209137738,0.0008298238972201943,0.0008282823255285621,0.0008267370285466313,0.000825200229883194,0.0008236668654717505,0.0008221369353123009,0.000820612593088299,0.0008190931985154748,0.0008175750845111907,0.0008160627912729979,0.0008145531755872071,0.0008130494970828295,0.0008115487289614975,0.0008100489503704011,0.0008085565059445798,0.0008070693584159017,0.0008055844227783382,0.0008041036198846996,0.0008026257273741066,0.0008011524914763868,0.0007996842032298446,0.0007982187671586871,0.000796755775809288,0.0007952988380566239,0.0007938466733321548,0.0007923926459625363,0.0007909489213488996,0.0007895074668340385,0.0007880705525167286,0.0007866345113143325,0.0007852033595554531,0.0007837758748792112,0.0007823528721928596,0.0007809337112121284,0.0007795172859914601,0.000778106739744544,0.0007766969501972198,0.000775293679907918,0.0007738943095318973,0.0007724976167082787,0.0007711031939834356,0.0007697120890952647,0.0007683284347876906,0.0007669454789720476,0.000765564909670502,0.0007641882984898984,0.0007628186140209436,0.0007614518399350345,0.0007600904791615903,0.0007587245781905949,0.0007573682814836502,0.0007560151861980557,0.0007546650595031679,0.0007533179596066475,0.0007519740029238164,0.0007506331312470138,0.0007492993026971817,0.0007479673950001597,0.0007466363022103906,0.0007453135913237929,0.0007439907640218735,0.0007426731172017753,0.0007413559942506254,0.0007400413160212338,0.0007387380464933813,0.0007374329143203795,0.0007361320895142853,0.0007348340004682541,0.0007335380651056767,0.0007322466117329895,0.0007309590000659227,0.0007296737749129534,0.0007283952436409891,0.0007271163631230593,0.0007258405676111579,0.0007245675660669804,0.0007233020151033998,0.0007220396655611694,0.0007207767339423299,0.0007195220096036792,0.0007182639092206955,0.0007170116296038032,0.0007157661020755768,0.0007145177805796266,0.0007132779574021697,0.0007120373193174601,0.0007108047720976174,0.0007095721084624529,0.0007083447999320924,0.0007071211002767086,0.0007058969349600375,0.0007046742830425501,0.0007034590817056596,0.0007022454519756138,0.0007010377012193203,0.0006998267490416765,0.0006986255757510662,0.0006974276038818061,0.0006962284678593278,0.0006950321840122342,0.0006938440492376685,0.0006926533533260226,0.0006914694095030427,0.0006902890163473785,0.0006891070515848696,0.0006879315478727221,0.0006867597694508731,0.0006855900282971561,0.0006844249437563121,0.0006832582294009626,0.0006821005372330546,0.0006809419137425721,0.0006797848036512733,0.0006786325830034912,0.0006774867069907486,0.0006763411802239716,0.0006751964101567864,0.000674053153488785,0.0006729190936312079,0.0006717856740579009,0.000670654175337404,0.0006695262854918838,0.0006684005493298173,0.0006672764429822564,0.000666158040985465,0.0006650420255027711,0.0006639265338890254,0.0006628173287026584,0.0006617061444558203,0.0006606038077734411,0.0006595009472221136,0.0006583998911082745,0.0006573069258593023,0.0006562083144672215,0.0006551170372404158,0.0006540301837958395,0.0006529443198814988,0.0006518614245578647,0.0006507799262180924,0.0006497020367532969,0.0006486308993771672,0.0006475555128417909,0.0006464883335866034,0.0006454205722548068,0.0006443566526286304,0.0006432946538552642,0.000642237311694771,0.0006411811918951571,0.0006401268183253706,0.0006390748894773424,0.0006380306440405548,0.0006369831971824169,0.000635945878457278,0.0006349018076434731,0.0006338684470392764,0.0006328318850137293,0.0006317991646938026,0.0006307724979706109,0.0006297483341768384,0.0006287232972681522,0.0006277024513110518,0.0006266814307309687,0.0006256659980863333,0.0006246509728953242,0.0006236416520550847,0.0006226332043297589,0.0006216265028342605,0.0006206240504980087,0.0006196241010911763,0.0006186257814988494,0.0006176294991746545,0.0006166364764794707,0.0006156440358608961,0.0006146561936475337,0.0006136730080470443,0.0006126894732005894,0.000611709023360163,0.0006107306689955294,0.0006097540608607233,0.000608781527262181,0.000607808236964047,0.0006068400689400733,0.0006058737635612488,0.0006049117655493319,0.0006039500585757196,0.0006029941723681986,0.0006020364817231894,0.0006010824581608176,0.000600131694227457,0.0005991833168081939,0.0005982361035421491,0.0005972921499051154,0.0005963490111753345,0.0005954094231128693,0.0005944707081653178,0.0005935366498306394,0.0005926052108407021,0.0005916734226047993,0.0005907498998567462,0.0005898200324736536,0.0005888974410481751,0.0005879780510440469,0.0005870589520782232,0.0005861439276486635,0.0005852282629348338,0.0005843156832270324,0.0005834060721099377,0.0005824998952448368,0.0005815976765006781,0.0005806921981275082,0.0005797914927825332,0.0005788960261270404,0.0005780000938102603,0.0005771061987616122,0.000576211023144424,0.0005753244622610509,0.0005744373775087297,0.0005735516315326095,0.0005726704257540405,0.0005717916646972299,0.000570913078263402,0.0005700364126823843,0.0005691612605005503,0.0005682911723852158,0.0005674226558767259,0.0005665549542754889,0.0005656891735270619,0.0005648264195770025,0.0005639650044031441,0.0005631057429127395,0.0005622518947347999,0.0005613947287201881,0.000560541870072484,0.0005596937844529748,0.0005588455242104828,0.0005579977296292782,0.0005571531364694238,0.0005563150043599308,0.0005554743693210185,0.0005546343163587153,0.0005538025288842618,0.0005529671325348318,0.0005521344719454646,0.0005513061187230051,0.0005504774744622409,0.0005496533121913671,0.0005488279857672751,0.0005480097024701536,0.0005471896729432046,0.0005463759880512953,0.0005455593927763402,0.0005447446601465344,0.0005439335363917053,0.0005431235767900944,0.0005423167604021728,0.0005415131454356015,0.0005407075514085591,0.0005399087094701827,0.0005391075392253697,0.0005383123061619699,0.0005375161417759955,0.000536719337105751,0.0005359309143386781,0.0005351414438337088,0.0005343526718206704,0.0005335690802894533,0.0005327840917743742,0.0005320036434568465,0.0005312252324074507,0.0005304480437189341,0.0005296698655001819,0.0005288945976644754,0.0005281249759718776,0.0005273538990877569,0.0005265853833407164,0.0005258177989162505,0.0005250549293123186,0.0005242899060249329,0.0005235298885963857,0.0005227721412666142,0.0005220143357291818,0.0005212590331211686,0.0005205055349506438,0.0005197535501793027,0.0005190034862607718,0.0005182541790418327,0.000517510692588985,0.0005167637136764824,0.0005160216242074966,0.0005152851226739585,0.0005145431496202946,0.0005138062406331301,0.000513069739099592,0.0005123383016325533,0.0005116069223731756,0.000510876125190407,0.0005101478891447186,0.0005094200605526567,0.0005086968885734677,0.0005079733091406524,0.0005072522326372564,0.0005065333680249751,0.0005058153765276074,0.0005050985491834581,0.0005043833516538143,0.0005036742077209055,0.000502962910104543,0.0005022560944780707,0.00050154491327703,0.0005008388543501496,0.0005001347162760794,0.0004994326736778021,0.000498733134008944,0.0004980353405699134,0.0004973381874151528,0.0004966439446434379,0.0004959515645168722,0.0004952594172209501,0.0004945670370943844,0.0004938775673508644,0.0004931925213895738,0.0004925073590129614,0.0004918216727674007,0.0004911401774734259,0.0004904601955786347,0.0004897782928310335,0.0004891047719866037,0.0004884274094365537,0.00048775336472317576,0.00048708042595535517,0.00048641234752722085,0.0004857405147049576,0.00048507482279092073,0.00048440962564200163,0.00048374294419772923,0.00048308263649232686,0.00048242066986858845,0.00048176065320149064,0.0004811020626220852,0.0004804470227099955,0.0004797907604370266,0.00047913656453602016,0.0004784868215210736,0.00047783777699805796,0.0004771907115355134
