,all_loss_values,all_test_loss_values
0,72.24261,51.121334
1,72.16808,51.059505
2,72.09243,51.0136
3,72.01668,50.97108
4,71.94042,50.92114
5,71.86299,50.86787
6,71.78455,50.818386
7,71.70364,50.775566
8,71.62444,50.731693
9,71.53989,50.680943
10,71.457405,50.631268
11,71.373276,50.581764
12,71.291756,50.53239
13,71.19975,50.482708
14,71.11273,50.433178
15,71.025154,50.389492
16,70.934235,50.337654
17,70.849106,50.288807
18,70.75628,50.242306
19,70.661995,50.19977
20,70.56927,50.15363
21,70.47097,50.102226
22,70.370804,50.053787
23,70.27217,50.004173
24,70.177284,49.959343
25,70.083565,49.92481
26,69.99034,49.874496
27,69.882256,49.822117
28,69.78186,49.78135
29,69.66876,49.73579
30,69.56086,49.687428
31,69.44481,49.642307
32,69.334015,49.598576
33,69.214195,49.551132
34,69.09285,49.506935
35,68.98696,49.47873
36,68.86151,49.426056
37,68.74514,49.36693
38,68.632286,49.30288
39,68.519196,49.277946
40,68.40876,49.25751
41,68.273506,49.21299
42,68.14634,49.160248
43,68.01414,49.103657
44,67.89888,49.057793
45,67.7611,49.018276
46,67.644646,48.973904
47,67.49796,48.911224
48,67.361115,48.827606
49,67.2043,48.762047
50,67.067604,48.684574
51,66.94625,48.638126
52,66.81923,48.583065
53,66.68295,48.535797
54,66.538284,48.45768
55,66.38181,48.377087
56,66.23142,48.311733
57,66.08268,48.263367
58,65.944145,48.21154
59,65.789116,48.15128
60,65.6464,48.080643
61,65.49557,47.981
62,65.32996,47.887806
63,65.180565,47.815918
64,65.00776,47.79735
65,64.882675,47.754486
66,64.735176,47.664536
67,64.577896,47.579617
68,64.42399,47.511364
69,64.281586,47.44321
70,64.14318,47.36753
71,63.98634,47.297707
72,63.826263,47.244667
73,63.65461,47.17468
74,63.47029,47.11138
75,63.310646,47.04057
76,63.152325,46.96862
77,62.982677,46.88164
78,62.79388,46.79258
79,62.647682,46.724842
80,62.462128,46.65394
81,62.28009,46.579445
82,62.071445,46.49557
83,61.882446,46.42167
84,61.73663,46.350586
85,61.588783,46.292904
86,61.435097,46.263905
87,61.219894,46.18291
88,61.01625,46.125923
89,60.813198,46.069458
90,60.62966,46.014427
91,60.47733,45.8884
92,60.3116,45.777985
93,60.135624,45.677986
94,59.931347,45.56525
95,59.768204,45.474895
96,59.590782,45.36478
97,59.346092,45.2748
98,59.168797,45.16112
99,58.940495,45.04811
100,58.74078,44.924747
101,58.55586,44.797855
102,58.36682,44.64785
103,58.19334,44.500797
104,57.96816,44.331978
105,57.76237,44.172607
106,57.5487,44.05481
107,57.36682,43.92537
108,57.139484,43.801502
109,56.976376,43.696167
110,56.801243,43.54298
111,56.599377,43.423145
112,56.38096,43.30431
113,56.177696,43.16398
114,55.974056,43.040768
115,55.787266,42.924168
116,55.58597,42.777798
117,55.410248,42.659595
118,55.279987,42.50997
119,55.099075,42.37603
120,54.8672,42.2819
121,54.717472,42.21545
122,54.492996,42.084335
123,54.293526,41.968414
124,54.161995,41.799786
125,53.982018,41.650948
126,53.846237,41.49633
127,53.69468,41.36717
128,53.572487,41.223526
129,53.403835,41.12701
130,53.269646,41.051872
131,53.036316,40.97739
132,52.87831,40.875477
133,52.72844,40.75128
134,52.55815,40.66065
135,52.454712,40.56508
136,52.372406,40.44716
137,52.205753,40.39211
138,52.002308,40.33759
139,51.870617,40.28339
140,51.74657,40.20794
141,51.656948,40.076096
142,51.60009,39.91944
143,51.52416,39.7484
144,51.42615,39.600677
145,51.322636,39.45129
146,51.12525,39.35523
147,51.012314,39.250866
148,50.90976,39.172844
149,50.69652,39.083607
150,50.537136,38.97849
151,50.46086,38.87813
152,50.4265,38.846012
153,50.37986,38.892166
154,50.43161,38.877865
155,50.231014,38.826736
156,50.1407,38.768337
157,50.076977,38.65727
158,49.91353,38.603287
159,49.81059,38.455227
160,49.739227,38.3101
161,49.669205,38.249363
162,49.662178,38.203457
163,49.547062,38.07961
164,49.485886,37.998703
165,49.411736,37.875843
166,49.32236,37.85275
167,49.325733,37.79575
168,49.193058,37.778248
169,49.12274,37.625175
170,49.05539,37.4416
171,48.978836,37.28263
172,48.87016,37.22966
173,48.814957,37.212364
174,48.76747,37.098793
175,48.723843,36.991917
176,48.7157,36.861626
177,48.617027,36.865047
178,48.573505,36.84851
179,48.601814,36.9163
180,48.638508,36.928307
181,48.564507,37.021584
182,48.476036,37.02614
183,48.52637,36.977337
184,48.468105,37.040455
185,48.407642,36.944458
186,48.30445,36.92016
187,48.17398,36.785984
188,48.2585,36.70213
189,48.166443,36.69874
190,48.033634,36.67277
191,48.00948,36.909283
192,47.997856,36.91015
193,48.015404,37.070236
194,47.96922,37.096657
195,47.847908,37.13928
196,47.8009,37.235527
197,47.784912,37.29526
198,47.73515,37.33617
199,47.813663,37.386795
200,47.75701,37.400135
201,47.748657,37.352707
202,47.724487,37.5285
203,47.74887,37.555344
204,47.72354,37.56096
205,47.747448,37.565407
206,47.782616,37.66957
207,47.87004,37.738472
208,47.88696,37.768204
209,47.970646,37.81657
210,47.890896,37.719418
211,47.962807,37.71037
212,47.998184,37.976448
213,47.8268,38.01326
214,47.72381,38.025776
215,47.85578,38.04635
216,47.81537,38.065372
217,47.80166,38.02658
218,47.898872,38.03529
219,47.89385,38.096535
220,47.8604,38.162018
221,48.102394,38.24951
222,48.19723,38.30485
223,48.01151,38.342674
224,48.07273,38.21092
225,48.03724,38.166836
226,48.004017,38.344234
227,47.855347,38.40461
228,47.838745,38.359676
229,47.72692,38.31517
230,47.846603,38.46022
231,47.703224,38.37932
232,47.596092,38.23655
233,47.5948,38.128334
234,47.51914,38.2875
235,47.563046,38.196083
236,47.511276,38.201687
237,47.33839,38.062332
238,47.22036,37.9904
239,47.143612,37.911476
240,47.093895,37.965675
241,47.079895,38.014572
242,47.051144,37.84727
243,47.051834,37.693214
244,46.796116,37.610477
245,46.715572,37.597908
246,46.562466,37.59444
247,46.458004,37.63602
248,46.38579,37.48434
249,46.33677,37.404022
250,46.14978,37.292755
251,46.09587,37.19029
252,46.05432,37.07168
253,46.071396,36.96986
254,46.067883,36.92978
255,45.9656,36.87694
256,46.028404,36.928856
257,46.01395,36.930378
258,45.827618,36.95301
259,45.905125,37.007965
260,46.100155,37.060135
261,46.234936,37.040596
262,46.2457,37.043873
263,46.306824,36.979473
264,46.412743,37.073135
265,46.357132,37.04767
266,46.34699,36.899693
267,46.408268,36.90363
268,46.536896,36.778152
269,46.57128,36.874084
270,46.483704,36.91657
271,46.490612,36.936428
272,46.60062,36.84978
273,46.62135,36.729843
274,46.58903,36.536106
275,46.56222,36.435905
276,46.83697,36.444965
277,47.11692,36.793358
278,47.070534,36.66916
279,46.964878,36.522804
280,46.904854,36.52747
