,all_loss_values,all_test_loss_values,activation,m,n,mse
72,8.420851,7.1462293,<function cos at 0x7f81ce726cb0>,3200,59049,7.0394645
73,8.358403,7.1173835,<function cos at 0x7f81ce726cb0>,3200,59049,7.0394645
74,8.297216,7.0879917,<function cos at 0x7f81ce726cb0>,3200,59049,7.0394645
75,8.237245,7.0580974,<function cos at 0x7f81ce726cb0>,3200,59049,7.0394645
76,8.178447,7.0277457,<function cos at 0x7f81ce726cb0>,3200,59049,7.0394645
77,8.120786,6.996974,<function cos at 0x7f81ce726cb0>,3200,59049,7.0394645
78,8.064221,6.9658217,<function cos at 0x7f81ce726cb0>,3200,59049,7.0394645
79,8.008718,6.9343247,<function cos at 0x7f81ce726cb0>,3200,59049,7.0394645
80,7.954243,6.9025164,<function cos at 0x7f81ce726cb0>,3200,59049,7.0394645
81,7.900764,6.8704286,<function cos at 0x7f81ce726cb0>,3200,59049,7.0394645
82,7.8482485,6.838091,<function cos at 0x7f81ce726cb0>,3200,59049,7.0394645
83,7.796669,6.8055334,<function cos at 0x7f81ce726cb0>,3200,59049,7.0394645
84,7.745996,6.772781,<function cos at 0x7f81ce726cb0>,3200,59049,7.0394645
85,7.6962,6.739859,<function cos at 0x7f81ce726cb0>,3200,59049,7.0394645
86,7.6472597,6.7067933,<function cos at 0x7f81ce726cb0>,3200,59049,7.0394645
87,7.599146,6.673605,<function cos at 0x7f81ce726cb0>,3200,59049,7.0394645
88,7.5518394,6.640314,<function cos at 0x7f81ce726cb0>,3200,59049,7.0394645
89,7.5053134,6.6069417,<function cos at 0x7f81ce726cb0>,3200,59049,7.0394645
90,7.4595475,6.5735083,<function cos at 0x7f81ce726cb0>,3200,59049,7.0394645
91,7.414521,6.540029,<function cos at 0x7f81ce726cb0>,3200,59049,7.0394645
92,7.3702135,6.5065227,<function cos at 0x7f81ce726cb0>,3200,59049,7.0394645
93,7.326606,6.4730024,<function cos at 0x7f81ce726cb0>,3200,59049,7.0394645
94,7.283679,6.4394855,<function cos at 0x7f81ce726cb0>,3200,59049,7.0394645
95,7.2414155,6.405985,<function cos at 0x7f81ce726cb0>,3200,59049,7.0394645
96,7.1997976,6.372514,<function cos at 0x7f81ce726cb0>,3200,59049,7.0394645
97,7.158809,6.339085,<function cos at 0x7f81ce726cb0>,3200,59049,7.0394645
98,7.1184344,6.305709,<function cos at 0x7f81ce726cb0>,3200,59049,7.0394645
99,7.0786576,6.2723975,<function cos at 0x7f81ce726cb0>,3200,59049,7.0394645
